-4.424587800164235252e-01,-1.484476276495130254e+00,1.736960522629080517e+00,9.317998434577051681e-01,-3.747699935457290410e-01,7.180811714916104371e-01,-3.784110770804590129e-01,-1.295525443986939029e+00,-9.869195443324423334e-01,1.959654091933532349e+00,7.444648034751762955e-01,-2.189540314869446114e+00
-6.764130477514479489e-01,-1.493244331441027084e+00,1.767516921422636056e+00,1.024251842144218605e+00,-3.153700982009986498e-01,5.560988406432187947e-01,-4.125495211894338876e-01,-1.318402327131660501e+00,-8.965444768528761932e-01,2.102653798160209142e+00,3.218076117201567055e-01,-2.424873332222441835e+00
-6.362522150940421728e-01,-1.535392455375308662e+00,1.822976892062822207e+00,1.068782399051624754e+00,-2.844147046185954708e-01,5.669358095747464299e-01,-6.078906764084226477e-01,-1.262973640754795346e+00,-7.860262028834297254e-01,2.057728312874880672e+00,1.481135652550490400e-01,-2.626619696700456252e+00
2.034558301639783906e+00,2.313925662921812731e-01,4.687951917784931588e-01,7.271085195318297001e-02,-1.565661684854677382e+00,-2.210963820163133420e+00,1.935469667764550650e+00,1.663585373883703644e+00,-5.321443596150281508e-01,1.086635559714161259e+00,-4.546435537161253038e-01,-9.352581761935385707e-01
2.324070768519578944e+00,2.258591533734347623e-01,5.237942677809981351e-01,-6.059441452022678448e-02,-1.058167004434507508e+00,-1.889008847489067389e+00,1.605286284120546192e+00,1.661512176722113265e+00,-7.238288970941580969e-01,9.461723335688941861e-01,-6.533064341149530385e-01,-6.640287442387211581e-01
2.236630517638287685e+00,5.893087197970388325e-02,5.831550552884466887e-01,9.928987341363812447e-02,-1.009889402621228172e+00,-1.853629946984981292e+00,1.590708388707383403e+00,1.463306704688537963e+00,-9.197137939708854848e-01,6.293018824022950097e-01,-3.472141133219914799e-01,-1.996398266962576551e-01
1.755790759574912929e+00,7.375515058531774415e-02,3.098201168845220455e-01,2.610234134725287203e-01,-8.685689004018480874e-01,-1.753410663150724691e+00,1.750047561056512491e+00,1.289555831878630432e+00,-1.101478244175329024e+00,1.192527471707349462e-01,-2.626538669916429064e-02,2.359087718726506910e-01
1.201607998705387592e+00,1.448198169298280796e-02,4.774209417525804855e-01,4.296589423422225718e-01,-1.036482029624760104e+00,-1.138159720636967354e+00,1.728279842338943384e+00,8.970239831295508948e-01,-1.158162052158135502e+00,-1.678930459599820013e-01,4.048524022742194806e-01,2.584448000153030667e-01
1.313354050755107805e+00,-1.563234801194730017e-01,5.680340484336595663e-01,5.834509522427810957e-01,-8.212117134786257600e-01,-9.223693618226966873e-01,1.619170308718485884e+00,4.797115607603271714e-01,-1.202446803241821849e+00,-9.506627977914426653e-02,2.748512971582354192e-01,7.130149657464180946e-01
1.779000496790436481e+00,-4.396968790297743901e-01,6.545418353287698610e-01,5.936200710029605476e-01,-4.161923452578625837e-01,-8.526512957603058496e-01,1.223472303530467320e+00,4.243937056782639550e-01,-1.352355020700359844e+00,6.954315354680418171e-02,7.100126489338688673e-02,9.872969063363132847e-01
1.769144666405396693e+00,-4.873025883707531869e-01,4.925694191486863494e-01,9.868566404725711561e-01,-3.372943808821607936e-01,-6.651780135230725977e-01,1.131623632475368124e+00,2.404072368189941467e-01,-1.325120025047201500e+00,-3.419714031485606154e-01,6.857039413657278759e-01,1.266642206947005578e+00
2.123657223768957270e+00,-4.048760873124553905e-01,-1.255889462047618185e-02,1.483810442415180342e+00,-2.980110733745201523e-01,-6.304271408385859754e-01,1.286383257444025041e+00,-3.197044938884519710e-02,-1.147417044600955061e+00,-8.521108045751888405e-01,7.707933762475620565e-01,1.668821541979928380e+00
1.803968017419795400e+00,-3.386527283025603241e-01,-1.552530953595352148e-01,1.773046911017906568e+00,-4.031114088403698892e-01,-1.817291760825253677e-01,1.049535410887740383e+00,-3.814997557547440965e-01,-9.433376589996567141e-01,-1.104477032746217002e+00,7.587370252113929681e-01,1.508270457241779328e+00
1.974749939613799077e+00,-4.573926257890399416e-01,2.944762934168161372e-01,1.462743818780566807e+00,2.724514047388751706e-02,-4.454589917928650777e-01,6.840769566564908200e-01,-4.708167403893069869e-01,-1.021006428862643478e+00,-2.696140211820765575e-01,2.245208158485142158e-01,8.719265725529674604e-01
1.835345763135431518e+00,-4.911458459551403255e-01,7.731382667665480657e-01,1.672331619375016620e+00,8.723778300781477590e-02,-3.488822693122834995e-01,-3.100648063196581941e-02,-7.673621683519146197e-01,-8.406140399443886579e-01,5.469791125003070631e-01,4.362472612380780546e-01,-4.269294385063775454e-01
1.073578400802123634e+00,-1.781637990504792990e-01,4.002745048824261076e-01,2.246915116164545090e+00,2.617377754186090560e-02,-1.333012531045458249e-01,1.928758941198651100e-01,-8.951050148431278775e-01,-8.253614322721516405e-01,3.449453146991783847e-01,9.914638815536822580e-01,-7.194539677937414890e-01
1.164172750611723650e+00,-4.759703662410881830e-01,9.559852420665123640e-01,2.082310461907718402e+00,1.353681184386850422e-01,-2.620678903830265249e-01,1.199335507062250783e-01,-1.029960622665458736e+00,-7.949025134741439791e-01,5.931954043751073158e-01,6.022361209507468560e-01,-6.329330108730757409e-01
6.428136070552850079e-01,-4.311962158368929376e-01,1.168787316533388632e+00,2.194704682363151527e+00,9.312843830418073010e-02,-3.181158842388090435e-01,8.613873785812266315e-02,-1.288008474404191084e+00,-5.017275285865352430e-01,7.678514652121209982e-01,2.455010825221482784e-01,-6.233859957354730419e-01
5.893309332681447854e-01,-5.218799338651775033e-01,1.085624831114428090e+00,2.611829487696382124e+00,-9.472824075649047271e-02,-1.034280631522791760e-01,-2.673587051773769763e-01,-9.305905876435606183e-01,-3.659229226924748946e-01,7.273038903875892469e-01,6.948393719336519725e-01,-1.368750633931103522e+00
1.707150006601009018e+00,-7.666351790731706917e-01,1.174498136845319562e+00,-3.650173800196745977e-01,-2.975012009488918086e+00,-7.712170218189482451e-01,1.964328085384351885e+00,3.610764389066673519e-01,-4.948377607169293091e-01,1.399507218439249412e+00,1.799515983589171364e-01,-1.171759661243641393e+00
1.339659585624850102e+00,-8.828288685234726429e-01,1.158791091775732474e+00,-4.185961896764893719e-01,-2.791617501815244040e+00,-3.243891843479162485e-01,1.868051857698781903e+00,4.429938047412134150e-01,-5.322748317005246976e-01,8.162883054855932796e-01,1.853099765972144597e-01,-9.399411048710912819e-01
9.472628603571268124e-01,-4.266964516350273406e-01,6.376627138295828390e-01,3.759981256215997464e-02,-2.611856792127515980e+00,-4.707406005751733069e-01,2.130077302407446638e+00,4.195692846104117080e-01,-5.194254356675941375e-01,2.554102758112595795e-01,2.595617893279059119e-01,-5.426439720764680841e-01
1.738816343623393657e+00,-7.184068859490513326e-01,7.756686088502420251e-01,-1.582617992190018807e-01,-2.177189019468230846e+00,-8.788260996638219691e-01,2.107014358168127544e+00,6.831587010892444800e-01,-9.886325165517029223e-01,3.990237921643987051e-01,1.451322119495302432e-01,-4.580885770958970649e-01
1.669350375544277343e+00,-8.768823952101425512e-01,8.684396791660270454e-01,-1.826485906268453252e-01,-1.899967417902127087e+00,-8.276697447140280994e-01,2.104331391015931363e+00,5.656710091111818439e-01,-1.295477608977784634e+00,5.743478228449154788e-01,-3.648860833802100578e-02,-5.135228585400422041e-01
1.468030245981544635e+00,-8.714786872462170209e-01,7.751130934591294874e-01,2.273974331494039991e-01,-1.759530513977202171e+00,-6.126609316308140318e-01,2.011630250102129924e+00,3.718792304058987641e-01,-1.255220657436683984e+00,8.721791310006577272e-03,2.490565477817703599e-01,-1.061080635929500388e-01
1.083332203957503959e+00,-8.001449530163762258e-01,7.399965848066616392e-01,4.117958032683607938e-01,-1.481723528541022405e+00,-3.541088563887253571e-01,1.568491306033288568e+00,1.813145982257330091e-01,-1.123359675546179437e+00,-2.721775811220069063e-01,3.362208434100128485e-01,2.552383072651026041e-01
9.172989205381913980e-01,-7.780611878624755784e-01,8.453277970698528376e-01,1.904017830841196190e-01,-1.014616653496561716e+00,-3.723635316784074112e-01,1.361697978216380056e+00,9.533559141108970125e-02,-1.389143940033424007e+00,7.566384013136667752e-03,3.191989275778277513e-01,6.319468580789182610e-01
9.877297747035096442e-01,-8.359475114686477637e-01,8.660802648949835758e-01,1.217920541472202745e-01,-8.423039410991762788e-01,-9.776883468900227081e-02,1.003977835648237393e+00,-3.564744058110024677e-02,-1.457317709093825853e+00,-1.182556652921056967e-01,7.232931661501744713e-01,8.274976263955277078e-01
1.208668282997775956e+00,-9.697810747746002935e-01,9.287588833372631969e-01,2.023954029848598346e-01,-7.383375567778770465e-01,2.331111111102563138e-01,6.512469546562222877e-01,-2.982850118222215019e-01,-1.436446384191335968e+00,-2.403581088015939449e-02,1.009815319805896117e+00,7.415926059353524780e-01
7.601070253347390615e-01,-8.152585734442832077e-01,7.465925670055301167e-01,5.710401014610599901e-01,-4.338495845087196323e-01,1.539168030588024261e-01,6.707678535911645312e-01,-5.756175088565038678e-01,-1.333958456645351953e+00,1.586629679374103874e-01,8.998980609439812817e-01,8.145357870578526782e-01
8.744649744637250643e-01,-1.042677254844822876e+00,1.098578717487402656e+00,6.436771691559024511e-01,-3.449080528527138090e-01,7.335446120275186388e-01,1.016814441191192936e-01,-5.801615919433862345e-01,-1.176150364848847829e+00,1.551786928077867889e-01,1.092880254639050142e+00,2.969770603524589658e-01
1.287858487157566567e-01,-8.409840546373880121e-01,9.047984667425762462e-01,1.252173050517364938e+00,-3.523339601856951830e-01,8.778305145369829088e-01,5.385061592307599510e-02,-8.179468751971388230e-01,-9.822520106932286499e-01,1.945798869549551779e-01,1.249139427550600256e+00,-3.512507748681696351e-01
3.685440082865141243e-01,-1.207765721340939180e+00,1.330097387439453049e+00,1.103932332846807141e+00,-2.235126921732916994e-01,4.138854299384316926e-01,-1.129823612304623887e-01,-8.577939854224270189e-01,-1.007172179023061886e+00,1.044075048739613543e+00,7.142886733963440538e-01,-1.184966063587687968e+00
2.758187469088974053e-01,-1.355699210966351709e+00,1.569188769948372641e+00,1.299578257477631338e+00,-2.005685897939462614e-01,1.425146090896355078e-01,-5.148723374076619175e-01,-8.414561486710244731e-01,-8.065987046223632717e-01,1.347342384309469843e+00,4.315032835120666266e-01,-1.826273671516922992e+00
1.773887058615018497e-01,-1.439127433368035947e+00,1.810926481270997979e+00,1.604018902251696854e+00,-1.138323722145174882e-01,5.143990682646292119e-03,-8.996732666499395181e-01,-7.339628316889316162e-01,-5.991733413446220791e-01,1.414581673015600005e+00,2.419355451229805165e-01,-2.387745044699639330e+00
7.803171619982941509e-01,5.420878150703067888e-01,1.288217021057835421e+00,-3.113148154405347978e-01,-2.106681557230289936e+00,-1.799870765627293423e+00,2.694465215216409693e+00,-8.924841806954566525e-01,-4.740758640151784276e-01,2.378380917614828061e+00,-5.437719165557738377e-01,1.559819582348832279e-01
9.159696514889225094e-01,6.246280573966782601e-01,4.012970194759572506e-01,-8.968389297641467250e-02,-1.617182828740518330e+00,-2.115210511934915161e+00,2.288345931213088491e+00,-5.109767860352125712e-01,-5.196400832921207469e-01,1.719654332486815873e+00,-2.345975210618367335e-01,2.043782598290119490e-01
1.078370765532382425e+00,5.145145371362143116e-01,-6.941986286791855532e-02,2.526469731585979095e-01,-1.461080463386819739e+00,-2.159912136516606296e+00,2.485801740345138011e+00,-6.518072090187169987e-02,-4.915717498025650722e-01,9.654802726939328839e-01,-5.427848468802980442e-01,3.434530894521172217e-01
1.282952851380491754e+00,8.894858944696057423e-02,3.741347586764517397e-01,4.404567608782308102e-02,-1.602971622838035293e+00,-1.903823325944723033e+00,2.540273903486887974e+00,-1.982304305677225764e-01,-7.379914315359566990e-01,7.189091342462681222e-01,-6.967173555567978127e-01,8.250882278883149290e-01
1.325658534651958487e+00,-1.911442718367921678e-01,4.453597677512312059e-01,2.229563993654034848e-01,-1.559126739135271444e+00,-1.904193164549598194e+00,2.376242842768155228e+00,-3.200470625309931316e-01,-1.014575417680750880e+00,7.782501308839511189e-01,-2.983138758277555924e-01,8.294903620029968616e-01
1.547045962756724125e+00,-4.358296759152663902e-01,2.297343320932615507e-01,7.497881754121562548e-01,-1.254981161205215301e+00,-2.294917183469771693e+00,2.217313384614681304e+00,8.085284450187911129e-03,-1.295439729985220945e+00,5.917872517320471593e-01,2.883479641494354762e-01,7.526432306676820172e-01
1.043048938624507427e+00,-5.599732813656713715e-01,4.768074329964617220e-01,1.172131902612572496e+00,-1.091997774133449228e+00,-2.004105412560939659e+00,1.590054167653030426e+00,-1.589505157923035428e-01,-1.217219610341587988e+00,7.759483429097178142e-01,9.909703467159444168e-01,4.988411773890959466e-01
1.334555309078205632e+00,-2.870980019524942417e-01,2.428215357033532140e-02,1.257819810830301810e+00,-7.112442240741537747e-01,-1.533531145422175168e+00,1.372469496586033566e+00,8.486528484094652729e-04,-1.239214678690128357e+00,4.070935900034752253e-01,1.231311740554761336e+00,5.001998607578249656e-01
2.143223131353809041e+00,-4.569875472378299719e-01,-8.317649950387441538e-02,1.084888218228473811e+00,-4.571655345036481632e-01,-1.278258771015770678e+00,1.310073989563784069e+00,-1.231976439867603634e-01,-1.363760806238925705e+00,4.694952492129169513e-02,1.102136550881522403e+00,1.106435321995600907e+00
2.015829017338134133e+00,-1.447318480801661478e-01,-3.159496575094812854e-01,1.031086649711474124e+00,-1.800875176603937422e-01,-1.115494894436322326e+00,1.184014183171448797e+00,-3.916831959006701891e-01,-1.427372261083901250e+00,-3.179870365600474813e-02,1.306883003565935564e+00,1.110348330097540748e+00
1.759035225478062348e+00,-8.096689682933932986e-02,-1.283197557376858922e-01,8.241295251801581401e-01,2.727459375036927341e-02,-9.649217356439817594e-01,9.421176003977315139e-01,-1.082168682005136162e+00,-1.274025472855987440e+00,2.544083210460051370e-01,7.093936135771475859e-01,1.281497145111776481e+00
1.846516287251217303e+00,-3.410432903929528359e-01,-2.295853278857021840e-01,1.082802063823568917e+00,3.339494717983026439e-01,-8.885116842594178443e-01,8.718185743754174322e-01,-1.622503841604593378e+00,-1.108801516070939908e+00,1.038577837459974340e+00,-2.752587484077131941e-01,8.826420553876773711e-01
1.763314538996322733e+00,-6.736267491623260106e-01,-1.069843019801239165e-01,1.379134993257894903e+00,4.147398091879618831e-01,-1.225329981997330453e+00,7.778155996463878008e-01,-1.368406799551156405e+00,-1.377195222268114527e+00,1.499829067637790336e+00,8.685481253827406767e-02,1.439530814770687561e-01
1.558408881077009145e+00,-1.097594332716016696e+00,3.222368015605967528e-01,1.638380340398923662e+00,7.709112925982435083e-02,-1.048149377914639135e+00,3.248699480557271091e-01,-1.256108619964999784e+00,-1.301837070951501696e+00,1.554774100575663232e+00,6.080376733290536739e-01,-6.228696960553559148e-01
1.189446352930059181e+00,-1.181363778921922236e+00,3.269281595613654501e-01,2.249552863937526848e+00,-2.916344390162040057e-01,-2.278124618673346702e-01,-2.060073085247012548e-01,-1.452019232247380387e+00,-7.936482979425968365e-01,9.823149180741090891e-01,1.130076665981215589e+00,-9.470696636123564494e-01
1.368451669834561457e+00,-1.497087589025414500e+00,7.999800379173351850e-01,2.047100418578835068e+00,-1.067304509228362008e-01,-5.969113895326442210e-01,-4.065293658306889935e-01,-9.869645997702077844e-01,-8.750586705154672629e-01,1.487218880186794934e+00,1.043395833051165456e+00,-1.585216068237015330e+00
8.940979285137814481e-01,-1.577345024146936892e+00,9.770307289990433075e-01,2.209841677290942830e+00,-2.037900419091463466e-01,-1.587922044933871291e-01,-6.370861169956180126e-01,-9.658610173423184397e-01,-4.800986238327754063e-01,1.298508372777698483e+00,8.360205519453316469e-01,-1.747316052015515542e+00
4.732297760438459733e-01,-1.684688844756762505e+00,1.120964156379814725e+00,2.264088763528311787e+00,-3.827812847487868098e-01,4.342753998147509953e-01,-8.014145509208748797e-01,-1.121735454249454422e+00,-1.948698098295995884e-01,1.067724791847421528e+00,6.201947457606793446e-01,-1.799824635272331053e+00
1.223872838842978150e-01,-1.760292865191478207e+00,1.342468287879996947e+00,2.258562222282776144e+00,-4.290376554635006445e-01,5.043005017000571355e-01,-9.062947767152106371e-01,-1.084404866364964803e+00,-7.507118268209474199e-02,1.031509994386152318e+00,3.689150083752630316e-01,-1.976190794422486130e+00
1.183932301714181110e-02,-1.853915897042089922e+00,1.459117363166512638e+00,2.263349769849285931e+00,-3.706023549235501480e-01,4.914119752245055261e-01,-1.029638574487958813e+00,-9.244231520622250287e-01,-2.444527607005341548e-03,8.457331383167648875e-01,1.617411700603428037e-01,-2.087376383430146642e+00
-8.945081196206766672e-03,-1.937226387254013638e+00,1.488440639883093164e+00,2.366932639835189089e+00,-3.676459822966864910e-01,5.679266979123362979e-01,-1.175642210597848347e+00,-8.393047176542796084e-01,8.753491483911966797e-02,5.607356806286656337e-01,7.006455591563939822e-02,-2.120292752509889134e+00
1.139385963932046053e+00,-2.459076992230445624e-01,3.612571793626958572e-01,-1.160229109984451919e-03,-1.508573871713770442e+00,-1.436026337385963636e+00,2.595730702356906949e+00,1.227568540644658146e+00,-7.693341934937794058e-01,1.405834878713513758e+00,-2.539918269823653388e-02,-9.097602183070566673e-01
1.394497764034599907e+00,-3.628516819504645219e-01,5.060757686304048208e-01,2.596585734720317507e-01,-1.179481368603604530e+00,-9.485511438130973527e-01,2.403224505040115311e+00,7.149998801370696100e-01,-9.959936674398770506e-01,1.366866962302671684e+00,1.517294633519451763e-01,-8.125237785516812306e-01
1.592459740209705821e+00,-4.469503791955312111e-01,2.993782589010287043e-01,5.681265570040404667e-01,-9.381338577923700184e-01,-1.303226365888279226e+00,2.568385583943639805e+00,4.418368911599625248e-02,-1.202897142375632278e+00,1.349671252142223388e+00,-1.560046161869608483e-01,9.571982188718754225e-02
1.071021889933244653e+00,-4.136221921890747000e-01,4.526272520712248393e-01,5.447121257001780181e-01,-7.611086211578916849e-01,-1.161836369435855554e+00,2.092542195450618259e+00,1.581834550517601523e-01,-1.186398736725750913e+00,1.053733531611886320e+00,1.332819385487098336e-02,4.660697345353513876e-01
9.037380441846850632e-01,-4.385415072014461346e-01,3.699989160667955801e-01,6.610063941363055751e-01,-7.871674075251907654e-01,-4.425281953014023051e-01,1.865699305220502202e+00,-2.075041066212383878e-02,-1.231247463920938534e+00,2.388193491577670635e-01,7.481512065488921115e-01,8.075068650969610129e-01
1.348122015559120479e+00,-6.208727508453769639e-01,4.336298466081253133e-01,7.359806619356260571e-01,-7.317142512290254475e-01,1.550263188734277431e-01,1.186703758617122961e+00,-4.650238798376791355e-02,-1.259029600577791896e+00,-2.228380788978547022e-01,1.623631647998217797e+00,7.615561935665444704e-01
1.769415767329918898e+00,-6.782242909455182822e-01,5.128243649477108868e-01,9.186393914321877574e-01,-4.182430296329100461e-01,3.579979320809910659e-01,6.782682666890519352e-01,-6.621731948266702805e-02,-1.257089354403150061e+00,-1.955054750312738565e-01,2.094060997618357955e+00,6.377891965644530980e-01
1.164443851536245411e+00,-4.854707553165126255e-01,2.430728060446986916e-01,1.338776745160298098e+00,-2.605133707535904897e-01,2.401380446028824056e-01,8.758628499841462078e-01,-7.992163863755987752e-01,-9.624791765750800865e-01,3.962887264538392795e-01,1.332234578802391267e+00,6.625262917644467731e-01
6.514217901747826334e-01,-6.764203943430852073e-01,4.510064901334186471e-01,1.447104732453628362e+00,-1.925462536122077850e-01,1.061517983348443106e-01,6.959520600370227017e-01,-1.231517111494812244e+00,-9.273779767995674606e-01,9.852666226528317139e-01,1.111181332193535543e+00,1.298137165531618176e-01
2.719912682648399915e-01,-7.603993639375475899e-01,5.925347190076152293e-01,1.522216898594968004e+00,6.158029753258070782e-02,-4.894488515123438521e-01,2.873282328054201362e-01,-1.126005718843296810e+00,-9.841122901057918204e-01,1.344345546633213262e+00,7.369106988159225269e-01,-2.915683434244649708e-01
4.870938190226238307e-01,-9.859522894495088563e-01,8.906908176342139827e-01,1.432795127577951799e+00,2.812137544922191368e-02,-7.089515525491338899e-01,8.725553945595780625e-02,-1.051540127712203621e+00,-1.057685919994968415e+00,1.747302868036134660e+00,5.205309249562584117e-01,-7.083761693940372473e-01
3.026810589462056167e-01,-9.513809303376146165e-01,1.079901801673021744e+00,1.393317307356323198e+00,-1.507446909653707146e-01,-1.270070187347852875e-01,-3.098037741885935614e-01,-8.982017716096547533e-01,-9.345118537323604535e-01,1.120692995113306001e+00,1.098228560737801729e+00,-8.964360634043871956e-01
3.335282630676155158e-01,-1.149524205704642199e+00,1.449264595680187728e+00,1.013548809290580444e+00,-1.413270058103055782e-01,-2.759719297912315364e-02,-3.916342723305671347e-01,-9.194487827719934891e-01,-1.086840117938011163e+00,1.688738160676036326e+00,1.002069844495274475e+00,-1.229856962090495553e+00
1.939958237862485779e-01,-1.048976924727434534e+00,1.360098270841896495e+00,1.315203200384875037e+00,2.604123779769274352e-02,-2.276835685509389154e-02,-6.863773780503689137e-01,-9.597848545919963614e-01,-8.284590921084556969e-01,1.581682453325424786e+00,9.963690135124243508e-01,-1.347038873698813477e+00
-5.365049816898593421e-02,-8.270836744022679321e-01,1.244703683608936684e+00,1.587403919965854282e+00,8.442499510379997130e-02,-2.187479270044533353e-01,-5.362898165708804843e-01,-1.276149525860375666e+00,-5.512479981978879451e-01,1.713570390939234578e+00,4.960858422789132804e-01,-1.210636121367542062e+00
1.524445057417784799e-01,-9.831646306512799027e-01,1.363880048696777481e+00,1.474790476505160264e+00,7.716476245102890652e-02,-3.034758579552642721e-01,-6.081285749736420332e-01,-1.153863490766178890e+00,-5.763449351596844350e-01,2.031515009827142837e+00,3.655005530692803095e-01,-1.697724109056905517e+00
1.744207545726214961e-02,-1.122226301366938461e+00,1.346222595193559135e+00,1.439962305508022622e+00,1.766284771301684653e-01,-2.361931442155410787e-01,-7.783912564424256830e-01,-1.047217707214925131e+00,-4.640758099784137447e-01,2.089059709182973013e+00,6.594505084145969864e-02,-1.926155014896757667e+00
-2.173837963254190153e-01,-1.186358417412951116e+00,1.526432398526923695e+00,1.475144061997517131e+00,5.053531885189449513e-02,-2.269159789936522204e-02,-7.154604776484326800e-01,-1.149234654336212413e+00,-3.314698745674934943e-01,2.101769189448543074e+00,-1.970687291146641651e-01,-2.107747576071957507e+00
5.936423124871549328e-01,8.081885049201430471e-01,4.335382781370628602e-01,-4.921603337618730978e-02,-1.274983617595937924e+00,-9.065221265081447877e-01,2.488312891866897747e+00,-5.275457690818732143e-02,-2.664148092281532487e-01,-3.913740917092602412e-01,-4.158456721861981675e-01,1.283553285943119793e+00
1.274598278803289242e+00,2.377979955994932448e-01,5.932062211287402187e-01,-1.493302296820710473e-01,-9.819271982612908234e-01,-5.637794330053463865e-01,1.797739615089511078e+00,2.713226485808259980e-01,-1.080101866038659209e+00,-2.233706494487557592e-01,1.689326776959523546e-01,9.760922974888611714e-01
8.198833216599747953e-01,8.255712836555235967e-02,1.541323501016947095e-01,-3.243656559634215952e-01,-6.200900150224504248e-01,-4.832872007933877168e-01,1.580657174326866476e+00,1.726827962070351663e-01,-1.168313622165153998e+00,-4.606714496629401023e-01,-1.647472333126038524e-01,1.230021161215195225e+00
6.386917069770696731e-01,-1.712774636799078709e-01,-9.935970062298660199e-02,-1.210610695681506171e-01,-3.102341831144795892e-01,-7.257687419406226859e-01,1.514131483880670093e+00,2.266285946061729825e-02,-1.260742572797052263e+00,-2.082330085358574667e-01,-4.747777606679229323e-01,1.333897033699093404e+00
1.039265185936018909e+00,-6.288925079749989600e-01,5.116970895665344521e-02,3.819496518585294154e-01,-5.714589738913891104e-01,-4.518927879003142301e-01,1.660472142957954089e+00,-5.741962604878662058e-01,-1.249972312578163214e+00,2.468349872798027145e-01,-3.601668847777251825e-01,9.778132964225846324e-01
