2.148232287379999994e-01,3.057152519449999883e-01,2.042015064609999930e-01,1.126193001060000060e-01,3.846709397849999990e-01,1.084289307399999985e-01,7.113402061859999681e-02,1.132206759439999960e-01,4.343434343429999900e-01,1.918702611629999888e-01,7.727684229589999731e-02,1.323594413009999970e-01,6.719125477079999909e-02,3.113198032120000069e-02,2.248699731450000128e-01,4.859254363570000151e-02,3.406565656570000045e-02,1.642356506909999903e-01,3.418979006019999822e-01,5.151804098780000257e-02,1.746709356099999944e-01,2.785181236670000171e-01,1.563822899550000034e-01,7.889303971689999584e-02,3.548174073829999942e-01,5.812498180870000197e-02,7.249201277960000411e-02,2.170446735400000104e-01,3.431894342599999814e-01,1.004853732129999955e-01
2.872355530310000127e-01,3.246533648969999741e-01,2.682606592499999776e-01,1.627571580059999912e-01,2.525051909359999902e-01,5.677565793509999764e-02,1.621368322399999911e-03,2.071073558649999882e-02,3.833333333330000148e-01,1.063605728730000061e-01,1.059206952739999985e-01,1.886934229139999863e-01,8.660415586859999959e-02,4.885711190550000305e-02,1.964170377670000078e-01,4.762369693869999976e-02,1.747474747469999904e-03,7.893540443270000151e-02,1.972477064220000131e-01,7.238505866260000476e-02,2.241195304159999957e-01,2.726545842220000071e-01,1.983664525130000023e-01,1.078696421550000006e-01,2.042527900680000119e-01,3.358849724949999893e-02,1.473642172520000073e-03,3.817869415809999750e-02,1.722846441950000029e-01,5.148891512530000270e-02
7.747645416249999972e-02,7.034156239430000568e-02,7.290442954879999826e-02,3.435843054079999737e-02,4.052541301800000051e-01,1.022636648059999931e-01,4.828959700089999890e-02,3.876242544729999878e-02,3.146464646459999903e-01,4.614574557710000025e-01,1.607821835960000084e-02,4.848833097599999920e-02,1.361730198369999999e-02,2.839009484529999867e-03,2.854471903999999949e-01,6.232162706160000037e-02,5.002525252529999716e-02,1.087706004929999970e-01,1.831766758599999989e-01,6.540635407599999784e-02,5.610103166130000346e-02,9.008528784649999510e-02,4.726330992580000251e-02,2.204581203300000000e-02,6.744370336130000032e-01,9.373150546710000419e-02,9.329073482430000341e-02,1.518556701029999956e-01,3.262369406660000082e-01,2.310114128300000125e-01
1.509300014199999873e-01,1.748393642199999876e-01,1.434593324579999940e-01,7.143160127250000602e-02,5.486142457339999723e-01,1.878105637689999885e-01,2.539831302720000142e-02,6.411530815110000336e-02,8.499999999999999778e-01,4.136478517270000266e-01,1.464059388010000018e-01,2.388613861389999871e-01,1.203882580219999970e-01,5.195760910569999919e-02,1.971988985960000107e-01,6.562622044639999930e-02,1.935606060610000137e-02,1.551998484559999891e-01,4.776833455280000140e-01,1.747509086140000001e-01,1.099252934900000062e-01,1.447228144990000132e-01,9.686737387320000503e-02,4.507471490369999861e-02,3.719870567260000205e-01,6.924353115810000237e-02,1.731629392970000098e-02,8.862542955329999472e-02,3.926670609110000099e-01,1.650268923000000054e-01
7.652988783189999811e-02,3.811295231649999837e-01,7.511574873890000670e-02,3.321314952280000204e-02,6.470163401640000034e-01,2.154775780629999971e-01,7.029053420809999730e-02,4.601888667989999931e-02,3.878787878789999866e-01,3.708930075820000005e-01,8.933550606550000328e-02,3.772100424329999924e-01,8.179804928620000581e-02,2.164371178080000055e-02,3.473161777200000078e-01,2.205665875570000101e-01,7.575757575760000417e-02,1.753930668689999972e-01,3.614566330840000008e-01,7.438884512799999460e-02,5.816435432230000063e-02,4.003198294240000177e-01,5.802081776979999689e-02,2.180003932360000118e-02,6.123621475270000225e-01,1.382639151650000009e-01,7.189297124599999811e-02,9.546391752579999612e-02,2.773506800709999998e-01,1.448248720979999904e-01
1.037436698379999994e-01,1.403449441999999880e-01,1.064888397479999971e-01,4.979851537649999937e-02,2.219012367969999955e-01,2.089749095150000013e-01,1.402999062789999918e-01,1.083499005959999983e-01,6.469696969699999523e-01,4.142796967140000008e-01,1.080210030779999997e-01,4.209688826030000275e-01,8.721669886440000519e-02,3.122536879110000135e-02,2.388074922660000099e-01,2.788475981610000209e-01,1.088888888890000017e-01,2.955105133550000041e-01,4.789497382790000035e-01,1.702251150449999861e-01,7.399501956600000596e-02,1.921641791039999936e-01,7.560137457040000397e-02,3.069701140389999999e-02,1.795549098589999948e-01,1.363235051570000078e-01,1.115814696489999952e-01,1.748109965640000096e-01,3.384585058149999770e-01,1.958546503999999966e-01
1.175635382650000033e-01,3.821440649310000048e-01,1.127772786949999967e-01,5.340402969250000048e-02,4.673648099669999723e-01,1.789767498929999978e-01,5.089034676660000173e-02,7.475149105370000602e-02,3.318181818179999909e-01,4.008003369840000274e-01,4.475828354159999689e-02,3.648338048090000174e-01,4.254817886259999737e-02,1.381775800430000076e-02,2.993847095220000254e-01,1.148947036380000009e-01,4.328282828280000105e-02,1.767948475090000138e-01,2.097709236220000051e-01,1.154664676700000031e-01,8.822483102099999697e-02,5.207889125800000407e-01,8.277304646649999431e-02,3.575992921749999998e-02,5.522683748269999748e-01,1.349652181509999882e-01,7.517571884979999675e-02,2.239518900340000118e-01,2.588212103290000177e-01,2.431457431459999874e-01
2.048842822660000007e-01,3.155224890089999845e-01,1.935595328589999886e-01,1.062990455989999972e-01,2.596370858540000270e-01,8.474940187719999518e-02,8.690253045920000308e-02,1.108349900599999993e-01,2.303030303030000059e-01,1.413226621739999966e-01,5.837407206229999757e-02,1.287791725599999881e-01,5.060547519200000316e-02,2.119544712529999875e-02,2.573002005639999923e-01,5.230270075400000190e-02,5.209595959599999659e-02,1.698238302710000092e-01,1.962627342830000066e-01,4.322651078590000057e-02,1.565279260050000121e-01,3.150319829420000217e-01,1.374072413959999961e-01,6.918501769559999570e-02,3.818926236540000074e-01,6.227745922709999882e-02,1.153354632590000012e-01,2.392096219929999990e-01,1.645968854719999930e-01,7.457693821329999806e-02
9.692839225709999618e-02,2.576936083870000060e-01,1.036555870360000020e-01,4.538706256629999880e-02,4.872257831540000028e-01,3.739647874359999791e-01,7.333645735710000446e-01,2.174453280320000070e-01,5.308080808080000157e-01,6.423757371520000259e-01,7.818214738369999584e-02,1.842733380480000016e-01,5.314988455920000021e-02,2.029891781439999848e-02,2.663765849679999853e-01,6.294349145309999782e-01,7.671717171719999451e-01,6.292858495930000462e-01,4.796532898070000051e-01,2.993311498969999929e-01,8.466737815720000448e-02,2.833155650320000052e-01,7.515314507690000478e-02,3.428529296110000013e-02,5.086838803409999832e-01,3.970175898170000273e-01,1.000000000000000000e+00,6.013745704470000453e-01,5.249359353439999598e-01,4.096812278629999859e-01
2.744569075680000081e-01,2.292864389579999940e-01,2.596917973880000230e-01,1.522799575819999973e-01,4.123860250970000085e-01,1.010980921419999956e-01,8.559044048729999576e-02,1.423459244530000112e-01,2.676767676769999937e-01,1.383740522330000056e-01,4.537389100130000130e-02,1.133751768029999940e-01,3.364274607739999728e-02,2.153164561689999840e-02,2.124281877829999887e-01,2.523507675669999992e-02,4.002525252530000216e-02,1.640841068380000101e-01,2.062531659819999974e-01,3.493498058399999856e-02,1.967271433649999957e-01,2.062899786780000022e-01,1.756063548980000000e-01,9.086217066460000602e-02,3.858548504259999845e-01,4.202928078700000208e-02,8.298722044730000302e-02,2.021305841920000013e-01,1.612458111570000130e-01,5.942542306180000067e-02
9.025509962609999659e-02,1.667230300979999913e-01,1.036555870360000020e-01,4.262990455989999761e-02,4.080527218560000002e-01,4.101588859579999857e-01,2.016401124649999932e-01,1.427435387669999944e-01,4.252525252530000022e-01,8.390901432180000175e-01,1.501720079670000041e-01,1.087340876940000034e-01,1.136031663760000004e-01,3.481148603470000241e-02,5.268042288469999557e-01,6.866644636040000194e-01,1.432070707070000060e-01,3.345330555029999986e-01,2.466370236959999906e-01,7.267249837620000097e-01,6.414087513339999935e-02,9.728144989339999882e-02,6.051098162259999774e-02,2.438065277230000091e-02,3.270818199830000106e-01,2.098650444840000073e-01,1.145367412139999957e-01,1.644673539519999894e-01,1.358170707670000033e-01,3.499934409029999971e-01
2.522125987980000095e-01,2.303009807239999873e-01,2.446271854050000027e-01,1.388759278900000005e-01,3.528933826849999789e-01,1.500214710749999958e-01,7.900656044989999571e-02,1.129224652089999975e-01,3.333333333330000259e-01,1.933445661329999954e-01,5.033496288250000061e-02,1.469236209339999932e-01,4.631767422139999868e-02,2.405313430379999937e-02,1.067749940509999940e-01,1.197013849250000012e-01,4.611111111110000049e-02,1.508808486459999876e-01,8.411662070129999336e-02,4.868510150210000192e-02,2.198505869800000123e-01,2.982409381660000025e-01,1.957268788290000006e-01,1.046745969330000053e-01,3.066103149969999775e-01,1.523318877279999928e-01,1.360223642170000080e-01,2.975945017180000041e-01,2.075694855119999960e-01,1.380690017049999996e-01
3.099531449669999938e-01,4.159621237740000060e-02,3.048856333359999948e-01,1.763308589610000088e-01,6.903493725739999753e-01,2.617017360900000256e-01,1.611293345829999946e-01,3.258449304170000227e-01,6.782828282830000166e-01,3.464616680709999841e-01,1.081296396889999956e-01,1.444925742569999894e-01,8.928992131179999681e-02,4.827810339219999747e-02,3.972872828640000020e-01,1.963078679359999967e-01,2.934343434340000098e-02,1.560712256110000085e-01,2.509990431699999913e-01,1.820405455830000074e-01,2.187833511210000026e-01,1.252665245199999916e-02,2.039444195429999940e-01,1.032982697600000055e-01,4.882123753550000056e-01,1.073143755279999945e-01,6.820287539939999533e-02,2.545360824740000028e-01,2.257047112159999980e-01,1.106519742879999990e-01
2.782431728900000012e-01,2.803517078119999728e-01,2.722686752819999945e-01,1.538918345710000024e-01,4.216845716350000051e-01,2.333599165699999922e-01,9.111996251170000061e-02,1.150596421469999991e-01,3.323232323229999841e-01,2.108256107829999948e-01,5.576679340940000201e-02,1.623939179630000118e-01,4.810818451679999691e-02,2.530453980030000077e-02,1.216983376959999974e-01,1.078348904980000050e-01,5.229797979800000080e-02,1.549346467130000016e-01,1.350537513370000109e-01,6.747923662650000265e-02,2.244752757029999934e-01,3.411513859279999838e-01,2.065341899500000022e-01,1.073780967360000033e-01,3.812322525260000150e-01,1.812439968569999893e-01,1.382587859420000009e-01,2.723711340209999943e-01,2.393061304949999912e-01,1.583366128819999885e-01
2.115102465810000110e-01,3.807913425769999805e-01,2.074493815219999870e-01,1.094379639449999941e-01,5.197255574610000206e-01,2.277160910369999958e-01,1.075679475160000037e-01,1.109840954269999957e-01,3.949494949490000018e-01,4.231255265369999741e-01,7.734926670290000195e-02,4.008574964639999849e-01,6.219667342029999713e-02,3.327991512859999890e-02,2.942856171600000126e-01,1.112145882780000011e-01,6.530303030299999811e-02,1.421860200800000029e-01,1.446220521190000052e-01,1.064494285750000047e-01,1.842760583420000042e-01,5.367803837950000378e-01,1.699287813139999936e-01,8.353814392449999959e-02,5.582117149840000181e-01,1.361294641559999963e-01,1.401757188499999918e-01,2.105498281790000037e-01,2.359550561800000112e-01,2.195329922600000039e-01
3.009607648259999824e-01,2.079810618869999961e-01,2.950729044300000048e-01,1.597030752920000074e-01,4.980590412570000125e-01,4.113858045520000228e-01,2.738987816310000101e-01,3.472664015899999956e-01,4.454545454550000172e-01,4.014321819710000017e-01,6.319029512950000149e-02,1.449345827440000067e-01,3.665834236439999977e-02,1.150172395120000086e-02,1.727232552609999916e-01,2.515847027370000100e-01,1.005050505049999987e-01,2.619814358779999908e-01,1.893679293069999992e-01,1.281110512280000113e-01,2.703664176450000234e-01,2.977078891259999915e-01,2.303401563820000053e-01,1.056085332279999983e-01,5.443439212839999986e-01,4.383483230010000176e-01,3.880191693289999910e-01,5.869415807560000031e-01,3.867534003549999988e-01,3.053915781189999734e-01
2.375408206730000027e-01,2.008792695299999875e-01,2.291479510749999948e-01,1.271686108170000107e-01,4.026360928050000121e-01,1.603275872649999878e-01,9.725866916589999411e-02,9.259443339959999575e-02,5.146464646459999459e-01,2.047177759059999880e-01,4.186130726049999695e-02,1.977545968880000116e-01,3.222918531780000206e-02,1.747858602390000085e-02,1.446782472719999879e-01,1.191756541589999996e-01,5.068181818180000214e-02,1.331123318809999956e-01,1.665728597960000057e-01,5.915315838199999843e-02,2.041977943790000138e-01,3.432835820899999835e-01,1.861148463570000133e-01,9.405721588670000466e-02,4.393449118400000186e-01,1.678551677969999933e-01,1.810702875400000134e-01,2.622680412369999825e-01,3.575793416120000012e-01,1.587301587299999872e-01
2.545790146240000107e-01,4.088603314170000114e-01,2.487043051620000111e-01,1.368398727469999909e-01,3.167825223440000060e-01,2.302619471200000045e-01,1.409325210869999956e-01,1.861332007950000089e-01,4.393939393940000104e-01,2.965459140689999940e-01,6.746333514390000230e-02,2.523426449789999970e-01,6.813362861049999941e-02,2.642520143889999854e-02,1.835333310670000107e-01,1.703217472290000090e-01,6.825757575759999751e-02,2.449327524150000102e-01,1.646029155179999925e-01,1.232743252769999964e-01,2.098897189610000047e-01,4.925373134330000013e-01,2.044424523130000115e-01,9.572847031070000345e-02,3.911378194549999798e-01,2.124845979960000020e-01,1.944089456870000121e-01,4.140893470790000253e-01,2.773506800709999998e-01,2.464252918800000081e-01
3.624875763170000154e-01,1.870138654040000015e-01,3.592011609429999752e-01,2.156521739130000115e-01,5.468087027169999947e-01,3.512667934479999921e-01,2.335051546390000121e-01,3.510934393640000040e-01,5.333333333330000370e-01,2.843302443130000245e-01,1.448488140499999965e-01,8.331859971709999757e-02,1.440418413979999979e-01,6.716125200320000044e-02,1.290070367470000090e-01,3.144470814429999872e-01,1.120202020200000009e-01,3.074445917790000204e-01,2.305960488550000131e-01,1.363334853450000050e-01,2.991817858410000253e-01,1.657782515990000038e-01,2.937895313509999995e-01,1.519858434920000057e-01,3.733077989829999832e-01,2.732194312660000124e-01,2.079872204469999930e-01,4.800687285219999989e-01,3.126355213879999928e-01,1.947396038310000022e-01
3.615410099859999726e-01,4.839364220490000035e-01,3.509087139800000088e-01,2.202332979849999928e-01,3.350185068159999835e-01,2.045273296119999862e-01,7.268041237109999775e-02,1.469681908550000138e-01,3.156565656570000100e-01,1.832350463350000125e-01,9.436900235379999669e-02,1.659299858559999952e-01,7.171464920129999587e-02,5.035132742369999997e-02,1.072509093379999945e-01,1.196262805300000037e-01,2.830808080809999946e-02,1.630232998670000100e-01,1.824731243319999974e-01,6.903389853930000375e-02,2.909996442550000229e-01,4.554904051170000079e-01,2.614174012650000156e-01,1.520104207630000037e-01,2.663276761539999926e-01,1.448613091950000098e-01,7.339456869009999829e-02,2.386941580760000015e-01,1.886457717330000117e-01,1.142594778959999946e-01
2.976477826680000160e-01,1.707811971590000033e-01,2.829797526089999904e-01,1.731495228000000108e-01,1.888597995849999878e-01,9.560763143370000494e-02,7.640581068420000677e-02,1.316103379720000022e-01,1.646464646459999959e-01,6.781802864359999516e-02,1.065363027339999991e-01,1.752121640740000041e-01,9.159873721910000155e-02,5.518885016379999897e-02,9.409525104530000461e-02,6.104485234479999772e-02,3.429292929290000264e-02,2.049630611859999951e-01,3.951145381889999836e-02,1.866285256280000165e-02,2.998932764139999874e-01,2.753198294240000177e-01,2.693859255939999864e-01,1.586217066460000047e-01,1.943472231389999916e-01,9.363448496670000176e-02,1.078274760379999975e-01,3.439862542959999936e-01,9.107037256059999364e-02,4.604486422669999690e-02
3.061668796440000229e-01,2.904971254650000057e-01,2.958330454010000277e-01,1.745917285259999951e-01,4.475038367790000193e-01,1.910005521129999884e-01,9.311152764760000089e-02,1.381709741549999870e-01,2.919191919190000095e-01,1.503791069919999945e-01,6.644939344559999683e-02,2.238330975950000024e-01,6.323328464400000681e-02,3.440057676720000013e-02,1.417887616000000073e-01,9.506714332919999344e-02,4.727272727270000197e-02,1.774199659029999931e-01,1.541903529009999996e-01,3.186020480079999884e-02,2.550693703310000227e-01,3.710021321959999785e-01,2.349718611480000052e-01,1.263763271730000137e-01,4.142508089549999939e-01,1.434060016879999955e-01,1.103035143770000059e-01,2.718556701029999911e-01,2.193968066230000125e-01,7.208448117540000588e-02
2.460599176490000095e-01,2.749408183970000197e-01,2.349526639489999957e-01,1.304772004239999894e-01,4.682675814750000276e-01,1.570149070609999920e-01,5.834114339270000255e-02,1.461729622269999918e-01,4.242424242419999825e-01,3.451979780960000022e-01,9.219627014299999757e-02,2.543316831679999779e-01,7.788719785139999741e-02,3.294371663699999925e-02,1.264574905670000082e-01,7.163457205520000481e-02,2.856060606059999951e-02,2.877438908880000090e-01,2.014690155910000002e-01,8.682614043090000622e-02,1.743151903240000022e-01,2.372068230280000023e-01,1.580257980979999921e-01,7.618953991349999844e-02,2.828369543679999931e-01,6.431488973620000382e-02,3.977635782749999738e-02,2.021305841920000013e-01,1.304947762670000122e-01,1.227863046040000017e-01
1.328032561880000129e-01,3.459587419680000275e-01,1.265980236329999897e-01,6.405090137860000588e-02,4.493093797959999969e-01,1.031531807859999983e-01,1.600046860360000017e-02,3.944831013919999907e-02,1.464646464649999869e-01,3.989048020220000157e-01,8.093427485059999371e-02,3.719059405940000063e-01,6.478820147949999886e-02,2.474420898100000016e-02,3.201210184589999841e-01,9.296422026620000667e-02,1.340404040400000087e-02,9.945065353290000187e-02,1.425113975350000006e-01,1.648701684559999991e-01,1.063678406259999931e-01,3.803304904049999990e-01,9.163802978240000174e-02,4.446028313019999983e-02,3.990622729969999782e-01,6.543062549120000349e-02,1.636581469649999940e-02,8.182130584190000500e-02,7.273802483739999492e-02,2.285189557919999892e-01
2.186094940599999925e-01,1.058505241800000024e-01,2.111118789299999965e-01,1.141463414629999978e-01,3.358310011739999990e-01,1.713698546100000109e-01,9.831302717900000654e-02,1.665009940359999940e-01,2.828282828279999883e-01,3.340353833190000121e-01,4.345464421510000091e-02,3.953765912309999825e-02,3.383122084529999879e-02,1.671280057080000089e-02,1.509331339019999996e-01,8.297533571659999885e-02,4.275252525249999963e-02,1.304034855089999945e-01,1.214048516910000014e-01,5.721846800159999941e-02,1.824973319100000047e-01,1.369936034120000090e-01,1.621096668160000032e-01,8.044140778609999709e-02,4.750049527829999785e-01,1.531080517310000055e-01,1.535143769969999905e-01,2.903436426120000191e-01,2.379262763649999946e-01,2.133018496649999873e-01
0.000000000000000000e+00,1.258031788979999954e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.811140200419999680e-01,1.726887920990000103e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.393939393940000104e-01,5.943555181130000253e-01,4.077494115520000073e-02,2.536686704380000101e-01,3.750647882009999767e-02,5.661209044489999738e-03,2.881667063259999995e-01,6.449965451979999820e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.632408397589999782e-01,1.107333858459999959e-01,0.000000000000000000e+00,2.004264392319999866e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.760417354550000368e-01,9.014174695109999913e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.694657993299999776e-01,2.543617998159999893e-01
2.460599176490000095e-01,3.655732160969999978e-01,2.310137516409999925e-01,1.337009544009999940e-01,2.482621648459999997e-01,6.441322618240000186e-02,5.583411433930000195e-02,8.797216699800000650e-02,3.429292929289999847e-01,1.434288121310000053e-01,2.929567264170000046e-02,2.675919377650000097e-01,2.007256278570000024e-02,1.471428731519999929e-02,1.144576265419999933e-01,2.888515035900000166e-02,2.699494949490000018e-02,1.287554461069999878e-01,9.269994934429999500e-02,2.201401268599999933e-02,1.924581999290000123e-01,5.549040511730000125e-01,1.701777976989999885e-01,8.911718442780000582e-02,2.716106451829999879e-01,5.950267291479999915e-02,9.145367412139999985e-02,2.553608247420000033e-01,2.225507589200000080e-01,9.012199921289999749e-02
1.370154763599999992e-01,3.276969901930000262e-01,1.393131089769999997e-01,6.566277836690000147e-02,4.321567211339999992e-01,2.379915342620000096e-01,1.441893158389999929e-01,1.505467196820000075e-01,4.469696969699999967e-01,2.792754844140000192e-01,2.491399601669999977e-02,1.904614568599999891e-01,3.632851152049999810e-02,9.279078367869999719e-03,2.496855559710000061e-01,1.480157418810000014e-01,7.648989898989999592e-02,2.106459556730000127e-01,1.154950188550000062e-01,9.242292331720000642e-02,1.006759160440000023e-01,3.947228144989999854e-01,1.086209472580000057e-01,4.325599685409999701e-02,5.595324572409999808e-01,1.968642974260000067e-01,2.111821086260000091e-01,3.350171821310000131e-01,2.083579735860000004e-01,1.958546503999999966e-01
