9.000000000000000000e+00,5.100000000000000000e+01,4.590000000000000000e+02,5.666999999999999815e+00,2.959999999999999853e-01,7.860000000000000320e-01,2.339999999999999858e+00,1.360000000000000000e+02,3.610000000000000000e+02,5.800000000000000000e+01
9.000000000000000000e+00,3.400000000000000000e+01,3.060000000000000000e+02,3.778000000000000025e+00,3.200000000000000067e-01,8.860000000000000098e-01,1.560000000000000053e+00,9.800000000000000000e+01,2.710000000000000000e+02,6.300000000000000000e+01
9.000000000000000000e+00,8.000000000000000000e+01,7.200000000000000000e+02,8.888999999999999346e+00,3.330000000000000182e-01,8.780000000000000027e-01,2.020000000000000018e+00,2.400000000000000000e+02,6.320000000000000000e+02,1.190000000000000000e+02
8.000000000000000000e+00,9.500000000000000000e+01,7.600000000000000000e+02,1.187500000000000000e+01,3.029999999999999916e-01,9.370000000000000551e-01,1.770000000000000018e+00,2.300000000000000000e+02,7.120000000000000000e+02,1.300000000000000000e+02
1.100000000000000000e+01,9.900000000000000000e+01,1.089000000000000000e+03,9.000000000000000000e+00,2.300000000000000100e-01,6.009999999999999787e-01,2.140000000000000124e+00,2.500000000000000000e+02,6.540000000000000000e+02,1.170000000000000000e+02
1.000000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+02,1.199999999999999956e+00,3.669999999999999929e-01,1.000000000000000000e+00,1.689999999999999947e+00,4.400000000000000000e+01,1.200000000000000000e+02,2.600000000000000000e+01
1.000000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+02,5.299999999999999822e+00,2.939999999999999836e-01,8.189999999999999503e-01,1.790000000000000036e+00,1.560000000000000000e+02,4.340000000000000000e+02,8.700000000000000000e+01
9.000000000000000000e+00,9.200000000000000000e+01,8.280000000000000000e+02,1.022199999999999953e+01,2.919999999999999818e-01,8.429999999999999716e-01,2.049999999999999822e+00,2.420000000000000000e+02,6.980000000000000000e+02,1.180000000000000000e+02
1.100000000000000000e+01,8.500000000000000000e+01,9.350000000000000000e+02,7.727000000000000313e+00,2.570000000000000062e-01,8.940000000000000169e-01,1.669999999999999929e+00,2.400000000000000000e+02,8.360000000000000000e+02,1.440000000000000000e+02
9.000000000000000000e+00,8.300000000000000000e+01,7.470000000000000000e+02,9.221999999999999531e+00,2.839999999999999747e-01,8.489999999999999769e-01,1.909999999999999920e+00,2.120000000000000000e+02,6.340000000000000000e+02,1.110000000000000000e+02
9.000000000000000000e+00,1.200000000000000000e+01,1.080000000000000000e+02,1.332999999999999963e+00,4.540000000000000147e-01,1.000000000000000000e+00,1.689999999999999947e+00,4.900000000000000000e+01,1.080000000000000000e+02,2.900000000000000000e+01
9.000000000000000000e+00,6.400000000000000000e+01,5.760000000000000000e+02,7.110999999999999766e+00,2.989999999999999880e-01,9.699999999999999734e-01,1.810000000000000053e+00,1.720000000000000000e+02,5.590000000000000000e+02,9.500000000000000000e+01
1.100000000000000000e+01,1.020000000000000000e+02,1.122000000000000000e+03,9.272999999999999687e+00,2.230000000000000038e-01,7.680000000000000160e-01,1.530000000000000027e+00,2.500000000000000000e+02,8.620000000000000000e+02,1.630000000000000000e+02
1.200000000000000000e+01,1.200000000000000000e+01,1.440000000000000000e+02,1.000000000000000000e+00,3.059999999999999942e-01,9.789999999999999813e-01,1.689999999999999947e+00,4.400000000000000000e+01,1.410000000000000000e+02,2.600000000000000000e+01
1.200000000000000000e+01,5.600000000000000000e+01,6.720000000000000000e+02,4.666999999999999815e+00,2.560000000000000053e-01,8.269999999999999574e-01,2.020000000000000018e+00,1.720000000000000000e+02,5.560000000000000000e+02,8.500000000000000000e+01
9.000000000000000000e+00,8.400000000000000000e+01,7.560000000000000000e+02,9.333000000000000185e+00,2.220000000000000029e-01,9.370000000000000551e-01,1.810000000000000053e+00,1.680000000000000000e+02,7.080000000000000000e+02,9.300000000000000000e+01
9.000000000000000000e+00,5.400000000000000000e+01,4.860000000000000000e+02,6.000000000000000000e+00,2.919999999999999818e-01,9.569999999999999618e-01,1.479999999999999982e+00,1.420000000000000000e+02,4.650000000000000000e+02,9.600000000000000000e+01
9.000000000000000000e+00,4.100000000000000000e+01,3.690000000000000000e+02,4.556000000000000050e+00,2.979999999999999871e-01,7.750000000000000222e-01,1.899999999999999911e+00,1.100000000000000000e+02,2.860000000000000000e+02,5.800000000000000000e+01
1.000000000000000000e+01,8.300000000000000000e+01,8.300000000000000000e+02,8.300000000000000711e+00,2.660000000000000142e-01,8.269999999999999574e-01,2.100000000000000089e+00,2.210000000000000000e+02,6.860000000000000000e+02,1.050000000000000000e+02
1.000000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+01,4.000000000000000222e-01,3.750000000000000000e-01,4.000000000000000222e-01,1.500000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.100000000000000000e+01,1.320000000000000000e+02,9.170000000000000373e-01,3.709999999999999964e-01,1.000000000000000000e+00,1.629999999999999893e+00,4.900000000000000000e+01,1.320000000000000000e+02,3.000000000000000000e+01
1.200000000000000000e+01,4.400000000000000000e+01,5.280000000000000000e+02,3.666999999999999815e+00,2.610000000000000098e-01,7.670000000000000151e-01,2.379999999999999893e+00,1.380000000000000000e+02,4.050000000000000000e+02,5.800000000000000000e+01
1.000000000000000000e+01,3.400000000000000000e+01,3.400000000000000000e+02,3.399999999999999911e+00,2.969999999999999862e-01,8.850000000000000089e-01,1.709999999999999964e+00,1.010000000000000000e+02,3.010000000000000000e+02,5.900000000000000000e+01
9.000000000000000000e+00,7.600000000000000000e+01,6.840000000000000000e+02,8.444000000000000838e+00,3.069999999999999951e-01,8.820000000000000062e-01,1.840000000000000080e+00,2.100000000000000000e+02,6.030000000000000000e+02,1.140000000000000000e+02
1.200000000000000000e+01,1.400000000000000000e+01,1.680000000000000000e+02,1.167000000000000037e+00,3.569999999999999840e-01,9.579999999999999627e-01,2.310000000000000053e+00,6.000000000000000000e+01,1.610000000000000000e+02,2.600000000000000000e+01
1.200000000000000000e+01,7.000000000000000000e+00,8.400000000000000000e+01,5.829999999999999627e-01,2.139999999999999958e-01,5.829999999999999627e-01,3.600000000000000089e+00,1.800000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+00
1.200000000000000000e+01,4.400000000000000000e+01,5.280000000000000000e+02,3.666999999999999815e+00,2.939999999999999836e-01,7.419999999999999929e-01,2.310000000000000053e+00,1.550000000000000000e+02,3.920000000000000000e+02,6.700000000000000000e+01
1.000000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+02,6.299999999999999822e+00,2.330000000000000127e-01,7.049999999999999600e-01,1.689999999999999947e+00,1.470000000000000000e+02,4.440000000000000000e+02,8.700000000000000000e+01
9.000000000000000000e+00,3.200000000000000000e+01,2.880000000000000000e+02,3.556000000000000050e+00,2.710000000000000187e-01,5.939999999999999725e-01,2.229999999999999982e+00,7.800000000000000000e+01,1.710000000000000000e+02,3.500000000000000000e+01
3.000000000000000000e+00,1.160000000000000000e+02,3.480000000000000000e+02,3.866700000000000159e+01,3.850000000000000089e-01,4.939999999999999947e-01,3.350000000000000000e+01,1.340000000000000000e+02,1.720000000000000000e+02,4.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.400000000000000000e+01,4.400000000000000000e+01,4.400000000000000000e+01,2.500000000000000000e-01,1.000000000000000000e+00,2.200000000000000178e+00,1.100000000000000000e+01,4.400000000000000000e+01,5.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+01,4.000000000000000000e+01,1.000000000000000000e+01,7.249999999999999778e-01,8.750000000000000000e-01,2.900000000000000000e+01,2.900000000000000000e+01,3.500000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+01,4.000000000000000000e+01,1.000000000000000000e+01,7.750000000000000222e-01,8.499999999999999778e-01,3.100000000000000000e+01,3.100000000000000000e+01,3.400000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.000000000000000000e+01,1.300000000000000000e+02,7.690000000000000169e-01,2.999999999999999889e-01,8.080000000000000515e-01,6.500000000000000000e+00,3.900000000000000000e+01,1.050000000000000000e+02,6.000000000000000000e+00
1.100000000000000000e+01,8.600000000000000000e+01,9.460000000000000000e+02,7.817999999999999616e+00,4.129999999999999782e-01,8.529999999999999805e-01,3.100000000000000089e+00,3.910000000000000000e+02,8.070000000000000000e+02,1.260000000000000000e+02
1.100000000000000000e+01,2.000000000000000000e+01,2.200000000000000000e+02,1.818000000000000060e+00,1.680000000000000104e-01,7.500000000000000000e-01,3.359999999999999876e+00,3.700000000000000000e+01,1.650000000000000000e+02,1.100000000000000000e+01
9.000000000000000000e+00,5.000000000000000000e+00,4.500000000000000000e+01,5.560000000000000497e-01,3.780000000000000027e-01,9.330000000000000515e-01,2.830000000000000071e+00,1.700000000000000000e+01,4.200000000000000000e+01,6.000000000000000000e+00
8.000000000000000000e+00,3.000000000000000000e+00,2.400000000000000000e+01,3.750000000000000000e-01,4.169999999999999818e-01,4.169999999999999818e-01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+00,1.130000000000000000e+02,3.390000000000000000e+02,3.766700000000000159e+01,3.569999999999999840e-01,3.780000000000000027e-01,3.025000000000000000e+01,1.210000000000000000e+02,1.280000000000000000e+02,4.000000000000000000e+00
9.800000000000000000e+01,3.000000000000000000e+00,2.940000000000000000e+02,3.099999999999999978e-02,4.799999999999999822e-01,4.859999999999999876e-01,1.410000000000000000e+02,1.410000000000000000e+02,1.430000000000000000e+02,1.000000000000000000e+00
2.000000000000000000e+00,4.800000000000000000e+01,9.600000000000000000e+01,2.400000000000000000e+01,6.250000000000000000e-01,6.770000000000000462e-01,3.000000000000000000e+01,6.000000000000000000e+01,6.500000000000000000e+01,2.000000000000000000e+00
1.100000000000000000e+01,6.500000000000000000e+01,7.150000000000000000e+02,5.908999999999999808e+00,3.900000000000000133e-01,8.770000000000000018e-01,2.609999999999999876e+00,2.790000000000000000e+02,6.270000000000000000e+02,1.070000000000000000e+02
9.000000000000000000e+00,3.700000000000000000e+01,3.330000000000000000e+02,4.110999999999999766e+00,5.260000000000000231e-01,8.980000000000000204e-01,3.180000000000000160e+00,1.750000000000000000e+02,2.990000000000000000e+02,5.500000000000000000e+01
9.000000000000000000e+00,2.100000000000000000e+01,1.890000000000000000e+02,2.333000000000000185e+00,2.909999999999999809e-01,7.620000000000000107e-01,1.570000000000000062e+00,5.500000000000000000e+01,1.440000000000000000e+02,3.500000000000000000e+01
8.000000000000000000e+00,8.000000000000000000e+00,6.400000000000000000e+01,1.000000000000000000e+00,2.340000000000000135e-01,3.280000000000000138e-01,5.000000000000000000e+00,1.500000000000000000e+01,2.100000000000000000e+01,3.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+03,1.000000000000000000e+01,4.359999999999999987e-01,9.100000000000000311e-01,2.529999999999999805e+00,4.360000000000000000e+02,9.100000000000000000e+02,1.720000000000000000e+02
9.000000000000000000e+00,8.500000000000000000e+01,7.650000000000000000e+02,9.444000000000000838e+00,3.019999999999999907e-01,8.120000000000000551e-01,1.820000000000000062e+00,2.310000000000000000e+02,6.210000000000000000e+02,1.270000000000000000e+02
9.000000000000000000e+00,3.200000000000000000e+01,2.880000000000000000e+02,3.556000000000000050e+00,3.019999999999999907e-01,7.810000000000000275e-01,2.069999999999999840e+00,8.700000000000000000e+01,2.250000000000000000e+02,4.200000000000000000e+01
1.100000000000000000e+01,1.010000000000000000e+02,1.111000000000000000e+03,9.182000000000000384e+00,3.980000000000000204e-01,8.880000000000000115e-01,2.759999999999999787e+00,4.420000000000000000e+02,9.870000000000000000e+02,1.600000000000000000e+02
1.100000000000000000e+01,1.190000000000000000e+02,1.309000000000000000e+03,1.081799999999999962e+01,2.610000000000000098e-01,7.980000000000000426e-01,1.879999999999999893e+00,3.410000000000000000e+02,1.045000000000000000e+03,1.810000000000000000e+02
1.000000000000000000e+01,1.260000000000000000e+02,1.260000000000000000e+03,1.259999999999999964e+01,4.249999999999999889e-01,8.619999999999999885e-01,2.680000000000000160e+00,5.360000000000000000e+02,1.086000000000000000e+03,2.000000000000000000e+02
9.000000000000000000e+00,1.300000000000000000e+01,1.170000000000000000e+02,1.443999999999999950e+00,2.389999999999999902e-01,4.620000000000000218e-01,4.669999999999999929e+00,2.800000000000000000e+01,5.400000000000000000e+01,6.000000000000000000e+00
9.000000000000000000e+00,7.500000000000000000e+01,6.750000000000000000e+02,8.333000000000000185e+00,2.560000000000000053e-01,6.059999999999999831e-01,2.189999999999999947e+00,1.730000000000000000e+02,4.090000000000000000e+02,7.900000000000000000e+01
1.100000000000000000e+01,1.190000000000000000e+02,1.309000000000000000e+03,1.081799999999999962e+01,2.359999999999999876e-01,7.469999999999999973e-01,1.750000000000000000e+00,3.090000000000000000e+02,9.780000000000000000e+02,1.770000000000000000e+02
1.000000000000000000e+01,4.400000000000000000e+01,4.400000000000000000e+02,4.400000000000000355e+00,3.930000000000000160e-01,8.519999999999999796e-01,3.149999999999999911e+00,1.730000000000000000e+02,3.750000000000000000e+02,5.500000000000000000e+01
9.000000000000000000e+00,4.000000000000000000e+01,3.600000000000000000e+02,4.443999999999999950e+00,3.559999999999999831e-01,9.669999999999999707e-01,2.290000000000000036e+00,1.280000000000000000e+02,3.480000000000000000e+02,5.600000000000000000e+01
8.000000000000000000e+00,4.800000000000000000e+01,3.840000000000000000e+02,6.000000000000000000e+00,3.019999999999999907e-01,9.140000000000000346e-01,1.760000000000000009e+00,1.160000000000000000e+02,3.510000000000000000e+02,6.600000000000000000e+01
9.000000000000000000e+00,4.400000000000000000e+01,3.960000000000000000e+02,4.889000000000000234e+00,4.600000000000000200e-01,9.370000000000000551e-01,2.839999999999999858e+00,1.820000000000000000e+02,3.710000000000000000e+02,6.400000000000000000e+01
9.000000000000000000e+00,4.700000000000000000e+01,4.230000000000000000e+02,5.222000000000000419e+00,2.740000000000000213e-01,7.469999999999999973e-01,2.419999999999999929e+00,1.160000000000000000e+02,3.160000000000000000e+02,4.800000000000000000e+01
9.000000000000000000e+00,4.000000000000000000e+01,3.600000000000000000e+02,4.443999999999999950e+00,3.190000000000000058e-01,9.190000000000000391e-01,2.350000000000000089e+00,1.150000000000000000e+02,3.310000000000000000e+02,4.900000000000000000e+01
