9.940499999999999337e-02,4.252259999999999929e-01,3.704600000000000254e-02,2.115470000000000128e-01,4.138899999999999801e-01,1.185499999999999922e-02,9.665719999999999867e-01,4.539599999999999885e-02,6.472879999999999745e-01
5.827199999999999741e-02,4.706150000000000055e-01,3.134699999999999986e-02,2.295020000000000115e-01,5.590739999999999599e-01,3.130200000000000343e-02,9.803859999999999797e-01,8.547000000000000777e-03,2.992139999999999800e-01
7.275099999999999623e-02,4.252259999999999929e-01,4.427349999999999897e-01,5.126650000000000373e-01,5.463839999999999808e-01,1.049589999999999967e-01,6.554130000000000233e-01,5.909199999999999869e-02,1.646050000000000013e-01
4.884100000000000247e-02,6.920370000000000132e-01,4.944300000000000084e-02,2.824539999999999829e-01,5.056089999999999751e-01,2.937000000000000027e-02,9.751250000000000195e-01,1.145099999999999937e-02,3.283209999999999740e-01
4.431000000000000216e-02,7.043700000000000516e-01,5.950400000000000134e-02,3.232760000000000078e-01,6.139400000000000412e-01,1.750099999999999920e-02,9.903119999999999701e-01,2.712699999999999834e-02,5.418619999999999548e-01
5.490300000000000041e-02,4.747000000000000108e-01,3.814000000000000029e-02,2.538190000000000168e-01,5.432329999999999659e-01,3.157200000000000284e-02,9.699339999999999629e-01,1.152300000000000026e-02,3.303630000000000178e-01
8.974300000000000332e-02,7.043559999999999821e-01,2.183999999999999830e-02,1.933459999999999901e-01,5.531979999999999675e-01,1.045899999999999955e-02,9.961389999999999967e-01,5.901100000000000095e-02,7.493330000000000268e-01
3.075599999999999862e-02,8.645049999999999679e-01,2.094599999999999934e-02,1.723739999999999994e-01,5.078660000000000396e-01,1.047200000000000041e-02,9.895509999999999584e-01,2.599699999999999928e-02,6.599140000000000006e-01
6.635800000000000032e-02,4.252259999999999929e-01,1.889700000000000060e-02,1.389289999999999969e-01,2.941250000000000253e-01,9.525000000000000480e-03,9.719510000000000094e-01,5.345199999999999951e-02,6.904379999999999962e-01
6.228800000000000309e-02,4.252259999999999929e-01,3.777900000000000008e-02,2.390700000000000047e-01,5.017859999999999543e-01,4.905999999999999771e-03,9.979719999999999702e-01,9.169900000000000273e-02,9.468499999999999694e-01
4.488999999999999935e-02,4.252259999999999929e-01,3.036099999999999910e-02,1.787189999999999890e-01,4.269589999999999774e-01,3.962000000000000244e-03,9.965370000000000061e-01,3.055300000000000030e-02,8.062289999999999734e-01
2.996000000000000052e-02,7.043559999999999821e-01,1.432600000000000019e-02,1.257340000000000124e-01,3.409209999999999741e-01,1.875599999999999837e-02,9.682410000000000183e-01,4.634699999999999931e-02,5.930130000000000123e-01
9.391499999999999848e-02,5.168129999999999669e-01,5.645200000000000218e-02,2.943549999999999778e-01,5.615440000000000431e-01,1.041399999999999965e-02,9.959770000000000012e-01,5.836000000000000215e-02,7.661149999999999904e-01
3.958199999999999913e-02,2.675969999999999738e-01,4.708299999999999985e-02,2.476329999999999920e-01,4.510580000000000145e-01,1.192700000000000010e-02,9.848240000000000327e-01,2.047799999999999968e-02,5.972600000000000131e-01
4.763400000000000273e-02,7.372300000000000519e-01,2.886299999999999977e-02,1.801820000000000088e-01,4.012830000000000008e-01,1.731999999999999859e-02,9.723800000000000221e-01,2.780499999999999985e-02,5.637149999999999661e-01
4.145700000000000079e-02,4.252259999999999929e-01,3.395499999999999907e-02,2.238370000000000082e-01,5.042370000000000463e-01,6.323999999999999760e-03,9.987639999999999851e-01,1.160329999999999973e-01,8.666350000000000442e-01
7.771100000000000230e-02,7.045460000000000056e-01,4.673399999999999777e-02,3.578870000000000107e-01,8.473600000000000021e-01,4.696700000000000180e-02,9.389910000000000201e-01,2.620899999999999966e-02,7.473769999999999580e-01
3.657699999999999840e-02,4.252259999999999929e-01,2.067930000000000046e-01,4.833689999999999931e-01,7.688500000000000334e-01,9.641000000000000264e-03,9.509279999999999955e-01,2.952380000000000004e-01,9.970149999999999846e-01
6.486699999999999411e-02,4.252259999999999929e-01,5.491800000000000154e-02,2.655199999999999783e-01,9.110310000000000352e-01,5.598999999999999810e-02,8.399050000000000127e-01,4.582300000000000262e-02,6.952420000000000266e-01
5.907400000000000151e-02,4.252259999999999929e-01,1.272629999999999872e-01,4.415540000000000020e-01,5.892610000000000348e-01,1.076000000000000047e-02,9.964190000000000547e-01,5.641600000000000087e-02,6.958379999999999566e-01
9.253999999999999726e-02,1.627409999999999968e-01,7.240299999999999514e-02,3.118330000000000268e-01,5.068000000000000282e-01,1.201999999999999943e-02,9.906470000000000553e-01,2.091600000000000056e-02,5.970100000000000406e-01
7.385999999999999510e-02,7.536329999999999973e-01,6.748300000000000132e-02,2.979280000000000261e-01,8.792710000000000248e-01,5.996499999999999747e-02,8.631699999999999928e-01,2.882699999999999846e-02,5.578440000000000065e-01
8.327800000000000480e-02,4.252259999999999929e-01,2.411100000000000049e-02,1.920689999999999897e-01,5.344139999999999446e-01,4.773000000000000333e-03,1.000000000000000000e+00,1.167170000000000013e-01,8.900780000000000358e-01
6.517199999999999382e-02,8.398649999999999727e-01,1.465299999999999936e-02,1.410730000000000040e-01,4.258870000000000156e-01,7.511000000000000315e-03,9.858390000000000208e-01,2.956400000000000000e-02,6.637370000000000214e-01
4.807100000000000262e-02,8.275460000000000038e-01,2.719200000000000089e-02,1.677339999999999942e-01,3.531320000000000014e-01,1.065299999999999928e-02,9.575470000000000370e-01,6.726300000000000334e-02,6.870000000000000551e-01
5.514499999999999957e-02,4.252259999999999929e-01,1.973759999999999959e-01,4.938359999999999972e-01,5.769579999999999709e-01,5.727999999999999585e-03,9.981119999999999992e-01,1.081619999999999943e-01,9.077239999999999753e-01
2.368599999999999872e-02,4.252259999999999929e-01,5.210200000000000248e-02,2.366810000000000025e-01,4.480370000000000186e-01,1.027299999999999915e-02,9.896209999999999729e-01,2.121100000000000069e-02,6.806330000000000435e-01
6.003300000000000303e-02,4.252259999999999929e-01,1.681920000000000082e-01,4.452769999999999784e-01,4.944009999999999794e-01,9.990000000000000616e-03,9.956559999999999855e-01,8.862799999999999845e-02,8.062979999999999592e-01
6.155399999999999761e-02,4.252259999999999929e-01,1.720659999999999967e-01,3.303849999999999842e-01,4.155630000000000157e-01,9.700000000000000289e-03,9.775709999999999678e-01,5.180300000000000182e-02,6.818290000000000184e-01
4.425099999999999867e-02,4.252259999999999929e-01,2.445990000000000109e-01,5.604660000000000197e-01,5.865920000000000023e-01,1.502999999999999996e-02,9.928620000000000223e-01,6.854300000000000670e-02,7.507380000000000164e-01
8.007699999999999541e-02,3.458919999999999773e-01,4.374499999999999916e-02,2.879769999999999830e-01,6.423809999999999798e-01,3.321500000000000147e-02,9.820170000000000288e-01,1.183299999999999977e-02,3.612409999999999788e-01
1.158079999999999943e-01,4.252259999999999929e-01,2.185620000000000063e-01,5.186600000000000099e-01,5.329700000000000548e-01,1.225500000000000027e-02,9.946869999999999878e-01,5.846099999999999908e-02,7.620860000000000412e-01
1.544119999999999937e-01,8.152420000000000222e-01,7.984900000000000331e-02,4.004070000000000129e-01,6.987719999999999487e-01,3.482500000000000179e-02,9.780060000000000420e-01,1.249800000000000043e-02,3.611469999999999958e-01
1.510209999999999886e-01,4.252259999999999929e-01,3.761559999999999904e-01,6.648230000000000528e-01,7.321940000000000115e-01,3.332999999999999852e-02,9.723429999999999573e-01,2.109000000000000111e-02,5.045309999999999517e-01
6.489599999999999536e-02,4.252259999999999929e-01,3.619100000000000095e-02,2.136560000000000126e-01,5.571599999999999886e-01,8.597000000000000475e-03,9.962729999999999642e-01,1.195070000000000021e-01,9.165659999999999918e-01
6.269900000000000473e-02,4.252259999999999929e-01,4.033199999999999980e-02,2.618199999999999972e-01,9.400760000000000227e-01,2.472399999999999945e-02,9.793119999999999603e-01,5.139300000000000118e-02,7.628610000000000113e-01
1.026029999999999998e-01,4.252259999999999929e-01,2.961030000000000051e-01,6.024659999999999460e-01,6.547129999999999894e-01,1.778599999999999973e-02,9.888489999999999780e-01,6.506299999999999584e-02,7.887429999999999719e-01
9.699800000000000089e-02,4.252259999999999929e-01,4.320700000000000235e-02,3.272880000000000233e-01,9.667430000000000190e-01,8.719300000000000661e-02,8.961689999999999934e-01,6.157800000000000079e-02,7.327449999999999797e-01
1.224259999999999932e-01,2.490549999999999986e-01,1.275110000000000132e-01,5.728039999999999798e-01,9.084839999999999582e-01,1.481729999999999992e-01,8.283700000000000507e-01,2.155400000000000024e-02,5.357530000000000348e-01
2.683400000000000230e-01,2.983000000000000096e-01,6.452700000000000102e-02,3.372339999999999782e-01,7.055360000000000520e-01,1.156800000000000050e-01,8.859489999999999865e-01,7.415999999999999849e-03,3.621469999999999967e-01
1.220500000000000057e-01,4.252259999999999929e-01,2.759999999999999953e-02,2.346509999999999985e-01,6.569190000000000307e-01,5.959099999999999814e-02,9.313350000000000239e-01,4.692500000000000143e-02,7.212619999999999587e-01
1.460799999999999876e-01,4.252259999999999929e-01,7.061199999999999699e-01,6.892179999999999973e-01,9.400690000000000435e-01,2.002899999999999958e-01,6.876139999999999475e-01,1.426700000000000017e-02,4.763060000000000072e-01
1.170429999999999943e-01,1.412720000000000087e-01,5.148199999999999998e-02,2.817350000000000132e-01,6.340890000000000137e-01,6.156899999999999873e-02,9.017089999999999828e-01,2.107900000000000051e-02,4.251849999999999796e-01
9.200899999999999357e-02,2.799400000000000222e-01,3.104799999999999921e-02,2.211210000000000120e-01,5.376969999999999805e-01,6.374000000000000325e-03,9.983640000000000292e-01,1.003870000000000040e-01,8.901109999999999856e-01
7.594900000000000262e-02,4.030619999999999759e-01,2.816300000000000053e-02,1.854959999999999942e-01,4.452160000000000006e-01,6.893999999999999954e-03,9.932020000000000293e-01,2.640100000000000086e-02,7.355469999999999509e-01
1.513059999999999961e-01,4.829339999999999744e-01,4.779599999999999821e-02,3.213320000000000065e-01,8.932200000000000140e-01,1.028970000000000024e-01,8.517820000000000391e-01,2.526400000000000173e-02,6.442419999999999813e-01
1.360180000000000000e-01,8.398949999999999472e-01,8.755899999999999794e-02,4.006210000000000049e-01,6.960939999999999905e-01,1.642000000000000057e-02,9.921729999999999716e-01,5.259099999999999886e-02,6.942110000000000225e-01
1.269589999999999885e-01,3.477109999999999923e-01,6.833799999999999597e-02,3.134410000000000251e-01,4.981889999999999930e-01,2.320900000000000046e-02,9.871100000000000430e-01,2.291999999999999940e-02,5.517600000000000282e-01
1.382619999999999960e-01,4.400669999999999860e-01,6.415899999999999381e-02,3.224549999999999916e-01,6.271390000000000020e-01,2.342599999999999891e-02,9.850529999999999564e-01,1.483899999999999976e-02,5.170690000000000008e-01
3.214000000000000190e-02,4.252259999999999929e-01,2.889600000000000155e-02,2.287240000000000106e-01,5.957630000000000425e-01,5.765000000000000159e-03,9.974929999999999630e-01,1.025210000000000010e-01,9.020740000000000425e-01
3.613899999999999751e-02,4.252259999999999929e-01,2.966799999999999993e-02,1.965530000000000055e-01,4.759929999999999994e-01,5.540999999999999918e-03,9.951550000000000118e-01,4.562999999999999695e-02,8.294759999999999911e-01
3.300899999999999668e-02,4.252259999999999929e-01,1.925599999999999881e-02,1.600050000000000083e-01,4.548300000000000121e-01,8.163000000000000117e-03,9.904370000000000118e-01,2.406499999999999959e-02,7.065339999999999954e-01
6.629000000000000170e-02,4.252259999999999929e-01,1.625599999999999962e-02,1.155719999999999942e-01,2.905949999999999922e-01,5.135999999999999940e-03,9.905260000000000176e-01,4.516499999999999682e-02,7.752510000000000234e-01
8.457099999999999340e-02,4.461330000000000018e-01,2.598800000000000068e-02,2.025820000000000121e-01,5.131210000000000493e-01,7.483000000000000068e-03,9.979329999999999590e-01,9.277199999999999336e-02,8.452279999999999793e-01
6.782699999999999840e-02,4.276599999999999846e-01,2.046399999999999955e-02,1.602159999999999973e-01,4.726469999999999838e-01,1.010999999999999920e-02,9.856880000000000086e-01,2.402500000000000122e-02,6.381360000000000365e-01
3.479499999999999954e-02,3.045689999999999786e-01,2.058099999999999860e-02,2.432010000000000005e-01,8.679829999999999490e-01,1.847489999999999966e-01,6.977219999999999533e-01,1.740299999999999833e-02,4.097410000000000219e-01
3.720899999999999902e-02,4.252259999999999929e-01,3.311000000000000141e-03,6.360999999999999988e-02,3.529680000000000040e-01,6.695999999999999695e-03,9.979749999999999455e-01,8.702300000000000313e-02,8.379219999999999446e-01
4.638199999999999962e-02,4.252259999999999929e-01,3.177699999999999969e-02,2.043510000000000049e-01,4.584309999999999774e-01,1.813800000000000134e-02,9.569520000000000248e-01,2.923999999999999863e-02,6.090489999999999515e-01
4.776999999999999996e-02,4.252259999999999929e-01,1.902399999999999924e-02,1.371410000000000129e-01,3.145089999999999830e-01,3.731999999999999901e-02,8.933999999999999719e-01,4.440500000000000003e-02,5.533979999999999455e-01
7.818000000000000296e-03,1.143789999999999946e-01,9.193099999999999883e-02,2.660930000000000240e-01,3.077429999999999888e-01,2.555999999999999939e-02,7.992169999999999552e-01,6.916700000000000625e-02,4.848180000000000267e-01
6.224000000000000365e-03,3.146880000000000233e-01,1.053950000000000026e-01,2.758070000000000244e-01,3.034020000000000050e-01,1.886699999999999836e-02,7.956050000000000066e-01,1.024140000000000050e-01,5.963570000000000260e-01
7.523499999999999632e-02,3.782539999999999791e-01,1.164699999999999937e-02,1.431910000000000127e-01,5.397349999999999648e-01,8.947999999999999357e-03,9.962309999999999777e-01,6.609600000000000197e-02,7.584819999999999895e-01
9.261400000000000188e-02,7.289930000000000021e-01,1.650199999999999931e-02,1.553839999999999943e-01,4.626810000000000089e-01,1.125699999999999965e-02,9.879999999999999893e-01,2.631400000000000058e-02,6.475549999999999917e-01
4.538199999999999873e-02,2.491829999999999878e-01,2.265800000000000106e-02,1.639130000000000031e-01,4.159919999999999729e-01,1.158700000000000008e-02,9.791170000000000151e-01,3.453500000000000320e-02,6.609009999999999607e-01
9.062699999999999922e-02,4.338359999999999994e-01,1.333900000000000016e-02,1.507130000000000136e-01,5.326020000000000199e-01,9.584000000000000505e-03,9.957690000000000152e-01,5.371800000000000186e-02,7.060300000000000464e-01
5.748199999999999837e-02,4.252259999999999929e-01,7.017999999999999933e-03,9.387099999999999611e-02,4.125800000000000023e-01,1.145700000000000017e-02,9.876209999999999711e-01,2.387900000000000092e-02,6.086200000000000498e-01
4.870399999999999729e-02,7.332530000000000436e-01,1.179599999999999919e-02,1.194479999999999986e-01,3.801329999999999987e-01,1.348700000000000072e-02,9.821879999999999500e-01,3.218000000000000027e-02,6.406880000000000353e-01
4.538199999999999873e-02,3.599749999999999894e-01,1.333499999999999963e-02,1.544969999999999954e-01,5.270510000000000472e-01,1.688600000000000170e-02,9.921320000000000139e-01,2.549500000000000030e-02,5.058840000000000003e-01
1.153219999999999940e-01,4.153689999999999882e-01,5.610500000000000209e-02,3.274650000000000061e-01,6.956210000000000448e-01,2.833199999999999955e-02,9.796219999999999928e-01,3.066800000000000082e-02,4.996499999999999830e-01
4.190599999999999881e-02,2.592969999999999997e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.662300000000000083e-02,9.792039999999999633e-01,1.091300000000000082e-02,3.099500000000000033e-01
1.132539999999999936e-01,7.289930000000000021e-01,2.669399999999999898e-02,1.961729999999999863e-01,4.966450000000000031e-01,3.963300000000000156e-02,9.508839999999999515e-01,2.791300000000000031e-02,3.881729999999999903e-01
8.384900000000000686e-02,6.429700000000000415e-01,1.166859999999999981e-01,4.111989999999999812e-01,5.596609999999999641e-01,1.596300000000000149e-02,9.906289999999999818e-01,1.616099999999999828e-02,5.390869999999999829e-01
1.930129999999999901e-01,1.874709999999999988e-01,4.234399999999999969e-02,2.661259999999999737e-01,6.691460000000000186e-01,8.082100000000000395e-02,8.935370000000000257e-01,1.362700000000000022e-02,4.695070000000000077e-01
6.169999999999999790e-02,4.338250000000000162e-01,3.566899999999999932e-02,2.472660000000000136e-01,5.300169999999999604e-01,1.708000000000000143e-02,9.918940000000000534e-01,3.177800000000000069e-02,5.369279999999999609e-01
4.400699999999999751e-02,5.507159999999999833e-01,5.397899999999999920e-02,2.956980000000000164e-01,6.064899999999999736e-01,2.876899999999999943e-02,9.788499999999999979e-01,9.627999999999999406e-03,3.230569999999999831e-01
1.228019999999999945e-01,5.384139999999999482e-01,2.348899999999999946e-02,2.126429999999999987e-01,5.940750000000000197e-01,4.527899999999999980e-02,9.528130000000000210e-01,1.876200000000000090e-02,3.496159999999999823e-01
1.003069999999999934e-01,4.051150000000000029e-01,2.220999999999999884e-03,5.342299999999999827e-02,3.674459999999999948e-01,4.283499999999999808e-02,9.676829999999999599e-01,8.012000000000000025e-03,3.023770000000000069e-01
7.374600000000000599e-02,4.252259999999999929e-01,2.779659999999999909e-01,6.105530000000000124e-01,6.274030000000000440e-01,2.407799999999999871e-02,9.812100000000000266e-01,1.739699999999999927e-02,4.697740000000000249e-01
1.492380000000000095e-01,2.583300000000000041e-01,3.162300000000000111e-01,6.874590000000000423e-01,8.394230000000000302e-01,1.378399999999999903e-01,8.043310000000000182e-01,1.741300000000000139e-02,4.497940000000000271e-01
5.315899999999999792e-02,4.252259999999999929e-01,3.090620000000000034e-01,6.677389999999999715e-01,7.036919999999999842e-01,1.905799999999999855e-02,9.857050000000000534e-01,2.216900000000000120e-02,5.333139999999999548e-01
1.213079999999999992e-01,4.252259999999999929e-01,1.976849999999999996e-01,5.208099999999999952e-01,6.152149999999999563e-01,2.319099999999999981e-02,9.789130000000000331e-01,1.670999999999999916e-02,5.334569999999999590e-01
5.383099999999999691e-02,4.252259999999999929e-01,2.663590000000000124e-01,5.883000000000000451e-01,6.859790000000000054e-01,2.425199999999999925e-02,9.772089999999999943e-01,1.251200000000000055e-02,4.868870000000000142e-01
4.664100000000000190e-02,4.252259999999999929e-01,2.918279999999999763e-01,5.818830000000000391e-01,6.919119999999999715e-01,2.875199999999999978e-02,9.712439999999999962e-01,9.792000000000000356e-03,4.214930000000000065e-01
