1.350244844999999998e+02,1.908775510000000111e+02,1.045510203999999987e+02,2.706530612000000247e+02,1.432993156999999940e+01
1.425657894999999940e+02,1.834166667000000075e+02,8.976388889000000404e+01,2.402638889000000120e+02,1.129866020000000049e+01
1.246110091999999980e+02,1.808260870000000011e+02,9.343478260999999918e+01,2.426086956999999984e+02,9.803702432999999772e+00
1.308496504000000016e+02,1.753333332999999925e+02,8.340277777999999387e+01,3.422777778000000239e+02,2.117167846999999981e+01
1.338541667000000075e+02,1.664074074000000110e+02,7.874074074000000678e+01,2.543703704000000130e+02,1.417507617999999958e+01
1.197145576000000062e+02,2.318333332999999925e+02,1.535151515000000018e+02,5.910151515000000018e+02,2.538598722000000052e+01
1.232785444999999953e+02,2.182599999999999909e+02,1.296800000000000068e+02,6.002200000000000273e+02,2.989494271999999953e+01
1.176392914999999988e+02,2.155641026000000124e+02,1.312051281999999901e+02,5.040769230999999877e+02,2.219422957999999824e+01
1.385127238000000034e+02,2.020447761000000071e+02,1.185373134000000022e+02,4.459253731000000016e+02,2.008493882000000141e+01
1.185783234999999962e+02,1.985675675999999896e+02,1.170675676000000038e+02,4.291351351000000136e+02,3.342097075000000217e+01
1.340640366000000085e+02,1.834636364000000128e+02,9.559090908999999670e+01,2.366818182000000093e+02,1.800373009999999852e+01
1.176506550000000004e+02,2.364861110999999880e+02,1.554583332999999925e+02,5.415416666999999507e+02,1.851182054999999949e+01
1.352842565999999920e+02,2.346511628000000087e+02,1.498372093000000120e+02,5.870000000000000000e+02,2.206688785000000053e+01
1.233024283000000025e+02,2.077543860000000109e+02,1.206666666999999933e+02,4.360877193000000034e+02,1.828445595999999895e+01
1.280960929000000021e+02,1.991999999999999886e+02,1.184000000000000057e+02,4.033333332999999925e+02,2.140589222999999919e+01
1.196355506000000020e+02,2.006517857000000049e+02,1.188214286000000044e+02,3.125178571000000147e+02,2.187177819000000056e+01
1.195065216999999933e+02,2.242413793000000055e+02,1.315862069000000076e+02,5.922413792999999487e+02,2.741082178999999996e+01
1.322795580000000086e+02,2.135087718999999993e+02,1.262105262999999979e+02,5.036315789000000223e+02,2.666693212999999929e+01
1.237522830999999996e+02,2.220181818000000078e+02,1.346727272999999911e+02,5.100363636000000156e+02,2.158721690999999865e+01
1.239972972999999996e+02,2.216714286000000129e+02,1.562428571000000090e+02,4.934142856999999935e+02,2.443919568000000098e+01
1.300105017999999859e+02,1.848703704000000130e+02,1.031666666999999933e+02,3.197777778000000239e+02,2.173225273999999985e+01
1.227978339000000005e+02,2.023428571000000034e+02,1.324857143000000121e+02,3.222857142999999951e+02,1.583537759999999928e+01
1.324047758000000101e+02,2.013055555999999910e+02,1.254074073999999968e+02,3.738055555999999910e+02,2.322029497999999847e+01
1.278071795000000037e+02,2.027119565000000136e+02,1.207228261000000060e+02,4.158043478000000164e+02,2.725897123000000022e+01
1.221594202999999936e+02,1.951500000000000057e+02,1.288249999999999886e+02,3.239750000000000227e+02,2.894809740999999903e+01
1.264321845000000053e+02,2.064229075000000080e+02,1.285991189000000077e+02,4.030616739999999822e+02,2.336858872999999903e+01
1.283687542000000121e+02,2.113544974000000138e+02,1.406507937000000084e+02,4.113015872999999942e+02,2.484213476000000043e+01
1.267397260000000045e+02,2.033913043000000016e+02,1.299043478000000107e+02,3.908173912999999970e+02,2.063578479999999971e+01
1.285811358999999925e+02,2.008709676999999942e+02,1.193225805999999949e+02,4.365564516000000026e+02,2.403356783999999990e+01
1.363594353999999953e+02,2.103058104000000128e+02,1.184220183000000048e+02,4.625688073000000031e+02,2.160957497000000060e+01
1.289730600000000038e+02,2.026250000000000000e+02,1.187592592999999965e+02,4.274953704000000130e+02,2.130353288999999961e+01
1.315998251000000039e+02,2.095601852000000065e+02,1.172361111000000022e+02,5.660092593000000534e+02,3.644212220000000002e+01
1.226654275000000069e+02,2.182677165000000059e+02,1.365866142000000139e+02,4.986338582999999858e+02,2.664967608999999982e+01
1.324554923999999971e+02,1.988656716000000131e+02,1.138059700999999961e+02,3.230597015000000169e+02,1.865771937999999963e+01
1.292080095999999969e+02,1.886886791999999957e+02,1.106509434000000027e+02,3.277169810999999982e+02,1.900539541999999926e+01
1.245904663999999968e+02,1.973252032999999983e+02,1.206422764000000001e+02,3.988536584999999945e+02,1.867563734000000153e+01
1.293601368999999863e+02,2.072619047999999964e+02,1.239455781999999999e+02,4.647244898000000148e+02,2.664040968000000120e+01
1.415742296999999894e+02,1.992444443999999919e+02,1.273333333000000067e+02,3.641777778000000012e+02,1.521928600999999937e+01
1.272188119000000057e+02,1.903149606000000063e+02,1.101023622000000017e+02,3.833937007999999764e+02,1.966645421999999854e+01
1.181225854000000055e+02,2.178941175999999871e+02,1.342352941000000044e+02,4.431117646999999806e+02,1.837603091000000077e+01
1.386143141000000014e+02,2.136031745999999885e+02,1.261111111000000022e+02,4.210000000000000000e+02,1.830492542000000000e+01
1.343015015000000005e+02,2.105999999999999943e+02,1.256714285999999987e+02,4.361904761999999778e+02,2.103409875999999912e+01
1.428677130000000091e+02,2.286785714000000098e+02,1.043928571000000005e+02,6.749642857000000049e+02,3.239953073000000217e+01
1.434972826000000055e+02,2.116086956999999984e+02,9.573913043000000300e+01,6.123478261000000202e+02,2.953009422999999956e+01
1.357249999999999943e+02,2.389166667000000075e+02,1.075833333000000067e+02,7.412708333000000493e+02,2.084107148000000009e+01
1.128245613999999932e+02,2.369199999999999875e+02,1.080400000000000063e+02,7.058400000000000318e+02,2.267065063000000080e+01
1.112075471999999934e+02,2.330999999999999943e+02,1.055750000000000028e+02,7.297749999999999773e+02,2.367381200999999891e+01
1.249551629999999989e+02,2.266956522000000120e+02,1.005652173999999945e+02,6.864347825999999486e+02,2.787109979999999965e+01
1.158498660000000058e+02,2.358936170000000061e+02,1.071063829999999939e+02,7.572127659999999878e+02,1.960157696999999999e+01
1.249702381000000031e+02,2.180952380999999889e+02,9.742857143000000519e+01,5.958571428999999853e+02,4.078103689999999659e+01
1.307117747000000065e+02,1.695267379999999946e+02,6.940106951999999296e+01,1.876844920000000059e+02,8.875740842000000796e+00
1.134651163000000054e+02,2.442592592999999965e+02,1.075555556000000053e+02,7.355185185000000274e+02,3.457541805000000323e+01
1.301183575000000019e+02,2.302307691999999975e+02,1.041923077000000006e+02,6.893461538000000246e+02,1.602328187999999898e+01
1.204139073000000053e+02,2.163157894999999940e+02,1.048947368000000040e+02,6.173157895000000508e+02,2.940386467000000081e+01
1.272232142999999951e+02,2.194285714000000098e+02,1.005714286000000044e+02,5.888571428999999853e+02,1.727449458999999976e+01
1.289453125000000000e+02,1.960000000000000000e+02,9.300000000000000000e+01,4.370000000000000000e+02,2.733587387000000035e+01
1.333593750000000000e+02,1.660000000000000000e+02,8.400000000000000000e+01,2.470000000000000000e+02,1.410175077999999971e+01
1.273958333000000067e+02,2.003333332999999925e+02,9.916666666999999791e+01,4.861666667000000075e+02,2.602349365999999975e+01
1.379225940999999978e+02,2.313333332999999925e+02,9.936666667000000075e+01,6.418666666999999961e+02,4.049093177000000310e+01
1.050999999999999943e+02,2.068000000000000114e+02,9.700000000000000000e+01,5.642000000000000455e+02,2.130352084000000090e+01
1.323865546000000109e+02,2.037333332999999982e+02,9.579999999999999716e+01,5.318666666999999961e+02,5.359684899999999885e+01
1.075769231000000019e+02,2.133076923000000136e+02,9.076923076999999296e+01,5.141538461999999754e+02,4.534822530999999657e+01
1.277657657999999969e+02,1.870000000000000000e+02,8.235714285999999618e+01,3.101428571000000147e+02,1.544394076000000027e+01
1.240184758000000045e+02,1.709272727000000032e+02,6.907272727000000145e+01,2.178363635999999985e+02,1.333725287000000037e+01
1.322993039000000124e+02,2.034074074000000110e+02,9.000000000000000000e+01,4.954074074000000110e+02,3.694377146000000067e+01
1.535416667000000075e+02,2.040000000000000000e+02,8.700000000000000000e+01,4.520000000000000000e+02,1.699673170999999927e+00
1.257393703000000045e+02,1.692030456999999899e+02,6.941624364999999841e+01,2.064111675000000048e+02,7.412495534999999691e+00
1.408571429000000137e+02,1.757500000000000000e+02,7.991666666999999791e+01,2.930000000000000000e+02,6.015604707999999690e+00
1.325920074000000000e+02,1.646829267999999900e+02,6.868292682999999954e+01,1.778975609999999961e+02,8.123651767000000135e+00
1.382404180999999994e+02,1.982500000000000000e+02,8.705555556000000195e+01,4.453888888999999836e+02,2.726414005999999901e+01
1.362506172999999876e+02,1.916862744999999961e+02,8.717647058999999388e+01,4.417647059000000240e+02,2.039078050000000175e+01
1.300113636000000099e+02,1.991818182000000093e+02,9.527272727000000430e+01,5.206363635999999815e+02,1.218656623999999944e+01
1.208720811999999967e+02,2.263870967999999948e+02,1.017096774000000039e+02,7.468064515999999458e+02,1.668272205999999969e+01
1.443397435999999914e+02,1.744000000000000057e+02,7.765000000000000568e+01,3.021000000000000227e+02,1.006727371000000026e+01
1.063437500000000000e+02,2.318000000000000114e+02,1.117999999999999972e+02,7.263999999999999773e+02,2.866722868000000091e+01
1.413506944000000090e+02,2.244444444000000090e+02,1.071111111000000022e+02,6.686666666999999507e+02,3.006392367000000121e+01
1.281771654000000069e+02,2.065000000000000000e+02,9.443750000000000000e+01,4.568750000000000000e+02,2.322442729999999855e+01
1.274793152999999961e+02,2.068181817999999907e+02,9.359090908999999670e+01,5.254318181999999524e+02,1.879482245999999890e+01
1.307665614999999946e+02,2.170000000000000000e+02,9.740000000000000568e+01,6.483999999999999773e+02,2.467686163000000121e+01
1.238544935999999979e+02,2.132727273000000139e+02,1.005681818000000050e+02,6.452727273000000423e+02,3.431835490999999649e+01
1.226736111000000022e+02,1.833333332999999925e+02,8.066666666999999791e+01,3.907777778000000239e+02,2.008377515999999829e+01
1.191488094999999987e+02,2.000000000000000000e+02,9.352380952000000036e+01,4.886190475999999876e+02,2.979453449000000020e+01
1.111507352999999938e+02,1.930588234999999884e+02,8.835294118000000196e+01,4.938235293999999840e+02,3.346619427000000258e+01
1.096388888999999978e+02,2.065555555999999910e+02,9.766666666999999791e+01,4.635555555999999910e+02,2.025942853000000099e+01
1.279185580999999985e+02,2.188723404000000130e+02,9.808510637999999915e+01,6.795744680999999900e+02,1.980539089000000175e+01
1.351840148999999940e+02,1.770000000000000000e+02,7.850000000000000000e+01,4.064411764999999832e+02,1.631186652999999964e+01
1.382338234999999997e+02,2.144186047000000030e+02,9.744186046999999462e+01,7.308139535000000251e+02,2.614274166999999949e+01
1.367595627999999977e+02,1.956956522000000120e+02,8.952173913000000027e+01,5.112608695999999782e+02,1.583325207999999940e+01
9.368750000000000000e+01,2.208571429000000137e+02,9.971428570999999863e+01,6.770000000000000000e+02,8.729494924000000822e+00
1.063558139999999952e+02,2.186296295999999870e+02,9.948148147999999935e+01,7.195925925999999890e+02,1.992420479999999827e+01
1.392340426000000093e+02,2.110000000000000000e+02,9.977777777999999387e+01,5.886666666999999507e+02,1.866732803000000018e+01
1.832812500000000000e+02,2.040000000000000000e+02,9.650000000000000000e+01,4.755000000000000000e+02,1.000000000000000000e+00
1.139808361999999988e+02,1.887222222000000045e+02,8.208333333000000209e+01,4.560000000000000000e+02,1.662578318999999993e+01
9.841964285999999618e+01,2.102857142999999951e+02,9.757142856999999481e+01,6.280000000000000000e+02,1.777983264999999946e+01
1.493125000000000000e+02,2.066666667000000075e+02,9.483333333000000209e+01,6.076666666999999507e+02,2.737344617999999841e+01
1.255691244000000069e+02,2.227073171000000116e+02,1.014390243999999939e+02,7.751341462999999976e+02,2.164280974000000057e+01
1.114446855000000056e+02,2.065862069000000076e+02,9.434482758999999419e+01,6.317931033999999499e+02,2.520088140000000010e+01
1.092083333000000067e+02,2.200000000000000000e+02,9.508333333000000209e+01,7.574166666999999507e+02,1.972871568000000053e+01
1.394977476999999908e+02,2.012142857000000049e+02,8.807142856999999481e+01,5.682142857000000049e+02,2.232285710000000023e+01
1.308579387000000054e+02,2.017777777999999955e+02,8.806666667000000359e+01,4.718444443999999862e+02,1.621850794999999934e+01
1.415763889000000120e+02,2.130000000000000000e+02,9.077777777999999387e+01,7.217777777999999671e+02,4.047221268999999921e+01
1.062894737000000021e+02,1.975000000000000000e+02,8.650000000000000000e+01,5.415000000000000000e+02,2.757854942999999892e+01
1.336122111999999902e+02,1.785000000000000000e+02,7.381578946999999857e+01,3.472894736999999736e+02,1.883653621999999928e+01
1.403920454999999947e+02,2.040000000000000000e+02,9.600000000000000000e+01,5.830000000000000000e+02,2.185943070000000077e+01
1.346250000000000000e+02,2.169285714000000098e+02,9.871428570999999863e+01,7.147142857000000049e+02,1.261356574999999935e+01
1.426818182000000093e+02,2.102777777999999955e+02,9.394444443999999805e+01,6.283333333000000493e+02,2.565848835999999977e+01
1.396590908999999954e+02,2.115454545000000053e+02,9.136363636000000099e+01,6.798181818000000476e+02,1.361452796999999926e+01
1.407500000000000000e+02,2.136842105000000060e+02,9.521052631999999960e+01,7.563684210999999777e+02,1.072755015999999983e+01
1.386500000000000057e+02,2.031999999999999886e+02,8.800000000000000000e+01,6.412000000000000455e+02,3.985272889000000163e+01
1.432410714000000098e+02,1.867142857000000049e+02,8.285714285999999618e+01,4.675714285999999902e+02,2.710222522999999839e+01
1.305917085000000100e+02,1.927800000000000011e+02,8.540000000000000568e+01,5.405000000000000000e+02,2.407944352000000166e+01
1.176017441999999988e+02,2.209545454999999947e+02,1.031363635999999957e+02,6.731818181999999524e+02,1.024977323000000062e+01
1.126610878999999983e+02,2.124000000000000057e+02,9.459999999999999432e+01,7.736000000000000227e+02,2.433890347000000176e+01
1.220626866000000064e+02,2.132857142999999951e+02,9.514285714000000382e+01,5.570000000000000000e+02,2.267906823999999943e+01
1.247518519000000055e+02,2.296470587999999964e+02,1.092352941000000044e+02,8.061764706000000160e+02,6.494607825000000112e+00
1.221881532999999962e+02,2.003333332999999925e+02,9.000000000000000000e+01,6.310000000000000000e+02,2.221499882999999897e+01
1.365430464000000086e+02,2.005789474000000041e+02,8.510526316000000691e+01,4.507368420999999898e+02,1.612142292000000054e+01
1.232923497000000026e+02,2.056956522000000120e+02,9.117391304000000218e+01,4.810869564999999852e+02,1.780401602999999966e+01
1.003607595000000003e+02,2.301999999999999886e+02,1.057999999999999972e+02,8.216000000000000227e+02,1.705901520999999832e+01
1.132763158000000061e+02,1.950000000000000000e+02,8.454166666999999791e+01,4.674166667000000075e+02,2.727585420000000127e+01
1.276761364000000043e+02,2.214545454999999947e+02,1.030909091000000046e+02,7.684545454999999947e+02,2.898988139000000075e+01
9.276250000000000284e+01,2.064000000000000057e+02,9.800000000000000000e+01,7.172000000000000455e+02,2.622975410000000096e+01
1.190585106000000053e+02,2.277288135999999952e+02,1.065084745999999996e+02,7.443728813999999829e+02,1.915983062000000103e+01
9.487500000000000000e+01,2.232500000000000000e+02,1.022500000000000000e+02,7.535000000000000000e+02,1.316007218999999928e+01
1.112999999999999972e+02,1.996999999999999886e+02,8.890000000000000568e+01,6.126000000000000227e+02,2.333688068000000015e+01
1.598671875000000000e+02,1.963750000000000000e+02,8.762500000000000000e+01,4.690000000000000000e+02,1.733313301000000095e+01
1.620999999999999943e+02,2.210000000000000000e+02,9.900000000000000000e+01,6.120000000000000000e+02,1.175755076999999993e+01
1.430000000000000000e+02,2.108421052999999858e+02,9.963157895000000508e+01,7.178947368000000324e+02,3.709880496000000250e+01
1.328737864000000002e+02,1.989230769000000123e+02,9.615384615000000679e+01,5.495384615000000395e+02,2.632388166000000140e+01
1.486531531999999913e+02,1.929285714000000098e+02,8.971428570999999863e+01,5.288571428999999853e+02,1.755298102000000071e+01
1.245421994999999953e+02,2.141836734999999976e+02,1.011224490000000031e+02,5.757755101999999852e+02,2.019812321999999938e+01
1.211291391000000033e+02,2.204210525999999959e+02,1.077894737000000021e+02,7.670000000000000000e+02,2.322306916999999871e+01
1.211818181999999950e+02,2.031818182000000093e+02,9.363636363999999901e+01,5.924545454999999947e+02,4.561553308999999956e+01
1.377176871000000062e+02,2.012972972999999968e+02,9.275675676000000180e+01,4.849729730000000245e+02,2.054676292999999987e+01
1.266406250000000000e+02,2.217500000000000000e+02,1.012500000000000000e+02,5.910833333000000493e+02,1.226671196000000030e+01
1.285195313000000112e+02,1.926250000000000000e+02,8.631250000000000000e+01,5.892500000000000000e+02,1.873822546999999972e+01
1.169835575000000034e+02,2.245000000000000000e+02,1.021904762000000062e+02,6.632380951999999752e+02,2.016014399000000168e+01
1.359144143999999983e+02,2.125714285999999902e+02,9.771428570999999863e+01,6.778571428999999853e+02,2.705134951000000143e+01
1.169403973999999948e+02,2.011578947000000142e+02,8.831578946999999857e+01,6.390526316000000406e+02,1.390509980000000034e+01
1.194849315000000018e+02,1.996521739000000082e+02,8.500000000000000000e+01,5.452608695999999782e+02,4.795784222999999713e+01
1.119810606000000064e+02,2.021764705999999876e+02,9.214705881999999804e+01,6.801176470999999992e+02,1.081045405999999964e+01
1.180435434999999984e+02,2.055476189999999974e+02,9.316666666999999791e+01,6.256666666999999507e+02,3.693756607000000258e+01
1.306770991999999865e+02,1.749879517999999905e+02,7.526506023999999684e+01,3.127349398000000065e+02,1.214178109000000028e+01
1.315011655000000133e+02,2.008888889000000120e+02,8.322222222000000613e+01,6.314814814999999726e+02,2.836142398000000142e+01
1.176945876000000055e+02,1.979387754999999913e+02,8.802040816000000234e+01,6.048571428999999853e+02,1.720920106999999888e+01
1.174052044999999964e+02,1.830000000000000000e+02,7.682352941000000612e+01,3.994117646999999920e+02,2.105177748999999920e+01
1.302861771000000033e+02,1.937586206999999945e+02,8.362068965999999648e+01,5.225344827999999779e+02,2.864820032000000083e+01
1.495546875000000000e+02,2.010000000000000000e+02,9.450000000000000000e+01,6.295000000000000000e+02,2.578001890999999901e+01
1.332335243999999932e+02,1.813636363999999901e+02,7.581818182000000661e+01,3.907500000000000000e+02,1.234683015000000061e+01
1.102881943999999947e+02,1.992777777999999955e+02,8.222222222000000613e+01,6.220555556000000479e+02,3.491616944999999816e+01
1.364488188999999920e+02,2.044375000000000000e+02,9.400000000000000000e+01,6.657187500000000000e+02,2.384708773999999920e+01
1.205000000000000000e+02,1.951250000000000000e+02,8.418750000000000000e+01,5.587500000000000000e+02,3.947145923000000067e+01
1.365945945999999935e+02,1.831904762000000062e+02,7.871428570999999863e+01,4.448571428999999853e+02,1.319296864999999919e+01
1.332382021999999893e+02,1.940357142999999951e+02,8.321428570999999863e+01,5.540714285999999902e+02,1.981148398999999927e+01
1.302468856000000130e+02,1.831964285999999902e+02,7.948214285999999618e+01,4.402678571000000147e+02,1.326110191000000071e+01
1.409842519999999979e+02,1.865000000000000000e+02,8.650000000000000000e+01,4.760000000000000000e+02,2.300509454000000176e+01
1.255213674999999967e+02,2.029189188999999942e+02,8.821621622000000684e+01,5.753243242999999438e+02,2.108218984999999890e+01
1.120277777999999955e+02,2.110434783000000039e+02,9.221739130000000273e+01,6.344347825999999486e+02,2.323529678999999959e+01
1.189045801999999981e+02,1.965454545000000053e+02,8.160606061000000011e+01,5.164242424000000256e+02,2.656053259000000111e+01
1.195429553000000027e+02,1.953090909000000011e+02,8.736363636000000099e+01,5.193454544999999598e+02,2.170737012000000021e+01
1.305118109999999945e+02,2.050000000000000000e+02,8.600000000000000000e+01,6.410000000000000000e+02,1.068804822999999971e+01
1.363244206999999903e+02,1.905070422999999948e+02,8.077464788999999712e+01,4.392816900999999916e+02,1.501256498999999955e+01
1.273075434999999942e+02,1.780615385000000117e+02,7.296923076999999580e+01,3.524307691999999861e+02,2.208437826000000115e+01
1.415546875000000000e+02,1.954375000000000000e+02,8.600000000000000000e+01,4.925625000000000000e+02,2.568552303999999964e+01
1.475476189999999974e+02,1.877500000000000000e+02,8.825000000000000000e+01,5.615000000000000000e+02,8.150920192999999259e+00
1.174399999999999977e+02,1.945370369999999980e+02,8.716666666999999791e+01,4.489629630000000020e+02,9.484537268000000410e+00
1.269343283999999983e+02,1.949523810000000026e+02,9.061904762000000346e+01,4.932380951999999752e+02,2.407000372999999982e+01
9.985416666999999791e+01,1.892222222000000045e+02,8.900000000000000000e+01,5.216666666999999507e+02,1.829659618999999893e+01
1.203117569000000060e+02,1.904375000000000000e+02,8.306250000000000000e+01,4.319791667000000075e+02,1.711460552000000135e+01
1.402558139999999867e+02,1.818947368000000040e+02,7.531578946999999857e+01,4.102105263000000264e+02,1.607946420000000032e+01
1.428107639000000120e+02,1.873611110999999880e+02,8.016666666999999791e+01,4.429444444000000090e+02,1.644481981999999931e+01
1.489124999999999943e+02,1.810000000000000000e+02,7.820000000000000284e+01,4.513999999999999773e+02,1.865502612999999954e+01
1.131875000000000000e+02,1.848000000000000114e+02,7.459999999999999432e+01,3.836999999999999886e+02,2.497678923000000140e+01
1.371493505999999911e+02,1.864137930999999924e+02,8.010344827999999495e+01,3.926206897000000140e+02,1.710796659000000020e+01
1.081392404999999997e+02,1.810000000000000000e+02,8.640000000000000568e+01,4.538000000000000114e+02,2.772814454999999967e+01
1.371145832999999925e+02,1.877500000000000000e+02,7.491666666999999791e+01,4.930833332999999925e+02,1.595740859000000000e+01
1.334284116000000040e+02,1.905714285999999902e+02,8.737500000000000000e+01,5.860535714000000098e+02,2.182698081999999928e+01
1.003229166999999933e+02,1.856666667000000075e+02,7.700000000000000000e+01,5.270000000000000000e+02,1.999513830000000070e+01
1.462720587999999964e+02,1.872941175999999928e+02,8.135294118000000196e+01,5.474117647000000488e+02,1.498996203999999999e+01
1.334799567000000025e+02,1.968620689999999911e+02,8.529310345000000382e+01,5.800862068999999792e+02,1.510015119000000006e+01
1.185539033000000018e+02,1.955294117999999912e+02,8.570588234999999599e+01,5.051176470999999992e+02,3.601672045000000111e+01
1.472183099000000084e+02,1.836666667000000075e+02,8.466666666999999791e+01,4.202222221999999761e+02,1.311299421999999915e+01
9.553125000000000000e+01,1.970999999999999943e+02,8.770000000000000284e+01,5.651000000000000227e+02,1.805574701000000104e+01
1.253180516000000040e+02,1.828636363999999901e+02,7.668181817999999339e+01,4.497272727000000145e+02,1.431702736999999992e+01
1.139437228999999974e+02,1.933448276000000021e+02,8.648275861999999847e+01,5.963103448000000526e+02,1.727947514999999967e+01
1.164702886000000035e+02,1.948648648999999864e+02,8.894594594999999515e+01,5.994324324000000388e+02,2.410635067999999848e+01
1.344732142999999951e+02,1.957857142999999951e+02,8.535714285999999618e+01,5.262857142999999951e+02,2.626639430000000175e+01
1.398955695999999875e+02,1.916999999999999886e+02,7.840000000000000568e+01,4.563000000000000114e+02,1.266678727999999943e+01
1.288208778000000052e+02,1.779259259000000100e+02,7.107407406999999466e+01,2.960555555999999910e+02,1.215328481999999966e+01
1.203121019000000018e+02,1.891999999999999886e+02,8.220000000000000284e+01,4.181000000000000227e+02,3.449768107999999955e+01
1.198853047000000061e+02,1.844571429000000080e+02,8.151428570999999579e+01,4.685428570999999920e+02,3.533358233999999953e+01
1.130469108000000062e+02,2.530363635999999872e+02,1.185454545000000053e+02,7.949272727000000032e+02,2.720980620999999999e+01
1.402850746000000015e+02,2.537142857000000049e+02,1.171904762000000062e+02,7.776666666999999507e+02,2.321452990999999955e+01
1.173192982000000057e+02,2.570277778000000239e+02,1.217777777999999955e+02,7.563611111000000164e+02,1.872527175999999827e+01
1.094870690000000053e+02,2.462758621000000119e+02,1.223448276000000021e+02,8.241724137999999584e+02,2.157893454999999960e+01
1.152065359000000058e+02,2.517291667000000075e+02,1.205000000000000000e+02,7.631666666999999507e+02,1.532693480999999913e+01
1.160143645999999933e+02,2.540000000000000000e+02,1.248947368000000040e+02,8.134385965000000169e+02,1.078817564999999945e+01
1.382986217000000124e+02,2.564878049000000146e+02,1.233902439000000015e+02,8.059024389999999585e+02,1.894464211000000020e+01
1.415546875000000000e+02,2.520000000000000000e+02,1.157500000000000000e+02,6.962500000000000000e+02,2.198721219000000104e+01
1.272665331000000037e+02,2.454285714000000098e+02,1.147460317000000032e+02,7.869365079000000378e+02,1.968678909999999860e+01
1.331406780000000083e+02,2.282702702999999929e+02,1.036486486000000014e+02,6.327567567999999483e+02,3.110013517000000149e+01
